HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;protectionLevelValue;protectionLevelValueExpressionType;initialValue;initialValueExpressionType;priceEventValue;priceEventValueExpressionType;strikeDate;finalValuationDate;kIBIProduct;kOBIProduct;lastTradingDate;timeClosing;distributionType 
12224C;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;17366673491169509145;1;11903126632698166416;1;208;36;53883;49532;68;232;41840;17112801559908645452;2
12224C;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;1177073768424569956;2;556224447219339746;1;284;49;56987;35315;132;171;15506;7543575352228183243;3
12224C;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;11689544348523975378;2;5299788799051843086;1;305;56;62667;58110;73;24;20229;6445953922979521432;3
12224C;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;3282305289169020230;2;13565511197716208339;1;122;203;21866;10288;131;21;29313;1562000929275743190;3
12224C;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;16832316752446672539;1;15647570022902475871;2;211;239;16676;8834;215;18;6846;7028033693377574779;4
12224C;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;11889306987684480891;1;15975207494284050064;2;495;131;24365;37700;16;140;61042;15421772287060965017;4
12224C;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;12480014922809742189;1;8866700892145340810;2;207;206;54322;48266;170;41;46003;7368958062007519579;3
12224C;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;352051489783438503;2;7402352343830819838;1;367;143;3015;44161;58;205;24222;15274040313871253960;2
12224C;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;12313935274646683172;1;11095127221679710746;1;181;138;58938;60558;232;41;53797;6633458759468756444;2
12224C;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;1758961270120828433;2;9472298028062352141;1;236;179;52756;57201;198;86;50257;870127267088195265;3
12224C;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;1977608955106177321;1;16264156961689383946;1;183;23;47527;12813;129;36;37895;4923789612417143130;1
12224C;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;12639979868349062919;2;17827135421330406814;2;85;119;49199;13968;186;9;22484;4509943373380356483;3
12224C;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;7746203054372245086;1;17462230643690762712;2;225;162;62906;19682;36;253;12306;13366632941588010497;1
12224C;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;13579395237186634233;1;11259374600879563429;2;58;200;58128;19942;9;225;35705;14081145572346525365;2
12224C;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;592842320153681703;1;15716785920369166628;2;227;72;26620;17516;103;47;34298;13544438630983244005;2
12224C;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;2592929540696558942;2;16146178174187126674;1;215;19;41753;58922;10;208;6225;4380677649576684647;1
12224C;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;14411949852477047346;1;3738294178370422990;2;121;92;64398;46441;249;8;30824;1506721432293700126;4
12224C;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;15107293932180853616;1;5363829785062523267;1;215;209;34419;19761;123;239;7801;17291828167208224540;1
12224C;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;3314804729252948581;1;11735445186734011814;1;443;113;39784;32466;242;158;18820;57976970456806724;4
12224C;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;3553020059104535337;2;10873192663279098396;1;270;134;64662;16626;164;171;32063;5191174416016392055;3
12224C;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;7278681057918014477;1;7903475008519022035;1;339;22;56210;12180;239;156;59872;8019907734363937609;4
12224C;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;10063480529771872395;2;12161510497685505292;1;156;247;65234;8001;248;158;56354;17682057271364871312;2
12224C;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;1714864539125838318;2;5518877180747041925;2;19;228;30844;4841;138;89;13716;15400908532050213318;1
12224C;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;11882571184464863359;1;11332888284135258469;1;442;6;2753;53220;112;218;29734;13055070475355343478;1
12224C;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;14308891225860591443;1;6534361086422121685;2;350;161;62248;44526;44;113;43132;2822811139786570609;4
12224C;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;15527902469250007970;2;2453319028205403768;2;232;11;26427;51281;65;82;20684;11254815839567837480;3
12224C;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;690742706297095887;2;1826134581209179460;2;447;61;45394;45641;89;25;51378;4465376982933998402;3
12224C;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;15719830714313603320;1;5536156811457763842;2;29;234;23309;49740;219;89;30243;18312401255409099487;2
12224C;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;6138724902748525719;2;883594805911255133;2;274;148;1187;59863;43;197;40389;11684779767646370817;3
12224C;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;15561093535251687448;2;18209065902694050399;1;27;91;33318;56472;157;208;55979;11828605601835685718;2
12224C;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;15352018400359680348;2;1669656283503357108;1;159;223;5191;61974;195;85;24311;13660573030496938682;3
12224C;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;11723664753229699514;1;2554798957853425033;1;392;77;51121;23771;199;181;54862;10440213658841212335;2
12224C;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;2271296878917779300;1;13189797243320266056;2;18;234;36281;1095;;227;10153;11501330179384496253;3
12224C;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;4596061174767756729;2;2427828527039459917;2;115;30;20028;43434;38;41;16019;3466125685878391112;1
12224C;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;11935757173484714680;1;97432622926098418;1;486;158;9127;13446;100;164;45698;3503699972965994967;2
12224C;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;2165752705454415878;2;5508112289915520283;1;460;121;62092;51434;139;3;7132;1801557690535663812;3
12224C;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;8257243383440119460;2;4610259183468833395;1;207;138;19851;63454;214;113;51886;14998877348484742662;4
12224C;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;15603386145183427103;2;366611216568202806;2;395;136;65357;27908;17;220;19368;5582130386933850321;2
12224C;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;101697694543045294;1;10712546924425441575;1;491;198;43398;33861;132;210;35145;1128517497591381649;3
12224C;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;8898377862506078490;2;11006385874767895136;2;160;206;39082;58767;55;166;1008;5773531190705069739;1
12224C;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;13944590351364370597;1;9222785576972538369;2;16;90;50602;30323;200;170;28215;9150307132676436805;2
12224C;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;14603147650037022001;1;1681750077004895140;2;275;27;30929;56222;238;234;44604;6646333669522973667;2
12224C;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;7231286803145897992;1;12887025000828744197;2;252;163;46892;45725;6;245;46926;14760109150546260246;2
12224C;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;9874072346866496697;2;15554846438971046045;2;47;253;64780;9840;67;132;7243;6064544522211751404;3
12224C;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;803714127589182434;2;5820381309259550004;2;126;196;32049;51593;23;74;47951;8620467718142289183;2
12224C;MTXCREFD;0;203;K2CDWMTXCREFD;1707914647806334720;11592973356893764482;331;1;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;274114089;7032399665051760640;1;4089191838040954964;1;29;109;60284;16239;238;0;5244;16487284945928524545;4
12224C;MTXCREFD;0;203;K2CDWMTXCREFD;1707914647806334720;11592973356893764482;331;1;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;274114089;13784964022914573241;1;15635139380146497247;2;468;174;59804;55528;209;182;8423;732643546333634853;1
12224C;MTXCREFD;0;203;K2CDWMTXCREFD;1707914647806334720;11592973356893764482;331;1;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;274114089;9747632943412280981;2;9341168524413866931;1;164;187;54574;59505;222;163;55408;807660298056920929;1
12224C;MTXCREFD;0;203;K2CDWMTXCREFD;1707914647806334720;11592973356893764482;331;1;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;274114089;4426109903423483160;2;4991323270470838215;1;409;223;18680;31245;21;25;40317;8016746010770614894;3
12224C;MTXCREFD;0;203;K2CDWMTXCREFD;1707914647806334720;11592973356893764482;331;1;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;274114089;16958710145466029055;1;9519781228242443164;1;381;100;50454;36285;37;43;44007;12345484478586526512;3
12224C;MTXCREFD;0;204;K2CDWMTXCREFD;1707914647813955328;2661925635316442299;331;1;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;468243658;14443529827260989689;2;16688591357699337941;1;435;218;62653;16019;5;178;35124;13717300082608821531;4
12224C;MTXCREFD;0;204;K2CDWMTXCREFD;1707914647813955328;2661925635316442299;331;1;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;468243658;7355455012347996902;2;18284040264541594160;2;181;127;4856;37873;202;214;28437;15154922981057762483;4
12224C;MTXCREFD;0;204;K2CDWMTXCREFD;1707914647813955328;2661925635316442299;331;1;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;468243658;1312211134560332054;1;12643453348837253462;1;426;117;21418;6536;244;155;7394;3554844917187428799;3
12224C;MTXCREFD;0;204;K2CDWMTXCREFD;1707914647813955328;2661925635316442299;331;1;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;468243658;5612740544300300249;2;4082566038089120336;2;88;195;40131;28279;41;179;20299;13718137476581194681;1
12224C;MTXCREFD;0;204;K2CDWMTXCREFD;1707914647813955328;2661925635316442299;331;1;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;468243658;17330024484377271338;1;13890532242952632932;1;330;245;50734;39615;149;189;3912;7444807208343469454;3
12224C;MTXCREFD;0;205;K2CDWMTXCREFD;1707914647821524224;18188237330091510804;331;1;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;515238894;75918315656963682;1;15543244334127683279;2;19;186;35629;33053;215;91;16359;5651476809473861958;1
12224C;MTXCREFD;0;205;K2CDWMTXCREFD;1707914647821524224;18188237330091510804;331;1;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;515238894;4429213292218485893;2;2163803666180195902;1;89;136;14800;1515;;83;9993;4913875809904630377;4
12224C;MTXCREFD;0;205;K2CDWMTXCREFD;1707914647821524224;18188237330091510804;331;1;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;515238894;7841512181906310703;2;13381378204241820963;2;415;140;15704;43227;17;21;39559;3932260802275300288;2
12224C;MTXCREFD;0;205;K2CDWMTXCREFD;1707914647821524224;18188237330091510804;331;1;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;515238894;1208483460095008318;1;909084867475986898;2;244;188;47366;30942;254;169;57821;11050178190852040126;1
12224C;MTXCREFD;0;205;K2CDWMTXCREFD;1707914647821524224;18188237330091510804;331;1;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;515238894;17223713641951350879;1;14001800963256664492;2;421;109;29463;62970;88;197;64618;12862020958891195685;1
12224C;MTXCREFD;0;206;K2CDWMTXCREFD;1707914647829147904;11249836253074150611;331;1;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;493822760;14814973616302302202;1;13195869340493739440;1;333;213;35067;44483;83;253;16950;2725404345248917664;4
12224C;MTXCREFD;0;206;K2CDWMTXCREFD;1707914647829147904;11249836253074150611;331;1;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;493822760;16506754495312087529;2;1678580629010605066;2;200;35;16331;54428;127;205;48114;6472498308633610207;3
