msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;price;priceDate;priceInputType;sequenceTime 
56;46;12052;0;331;2WARPTOL;4;0;278;1707914989482085376;1212288567548988487;K2CDW2WARPTOL05;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914989482085376;1212288567548988487;946518645;17;166;18;116;1706095060458464835
56;46;12052;0;331;2WARPTOL;5;0;254;1707914989040074240;12406035596225072194;K2CDW2WARPTOL06;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914989040074240;12406035596225072194;678028550;2;182;119;190;1706095060420255619
56;46;12052;0;331;2WARPTOL;5;0;255;1707914989051573504;17571328423943146128;K2CDW2WARPTOL06;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914989051573504;17571328423943146128;137559582;17;406;56;22;1706095060420982830
56;46;12052;0;331;2WARPTOL;5;0;256;1707914989059774976;13074870911540219187;K2CDW2WARPTOL06;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914989059774976;13074870911540219187;844959358;15;113;104;82;1706095060421547558
56;46;12052;0;331;2WARPTOL;5;0;257;1707914989075961344;16308515135676931319;K2CDW2WARPTOL06;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989075961344;16308515135676931319;576024396;7;224;185;85;1706095060423800353
56;46;12052;0;331;2WARPTOL;5;0;258;1707914989086355712;11922061715845771594;K2CDW2WARPTOL06;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914989086355712;11922061715845771594;37149125;5;155;214;61;1706095060425840526
56;46;12052;0;331;2WARPTOL;5;0;259;1707914989087170304;10544410922350138745;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914989087170304;10544410922350138745;587677045;1;479;440;205;1706095060426008786
56;46;12052;0;331;2WARPTOL;5;0;260;1707914989095892736;14006659919812902635;K2CDW2WARPTOL06;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914989095892736;14006659919812902635;48267691;17;292;376;25;1706095060427982803
56;46;12052;0;331;2WARPTOL;5;0;261;1707914989102966016;7379498564195835447;K2CDW2WARPTOL06;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914989102966016;7379498564195835447;267525860;2;75;363;137;1706095060429731574
56;46;12052;0;331;2WARPTOL;5;0;262;1707914989103755008;10918771804145440883;K2CDW2WARPTOL06;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914989103755008;10918771804145440883;876746933;10;198;20;147;1706095060429934562
56;46;12052;0;331;2WARPTOL;5;0;263;1707914989124238080;4753329915320823131;K2CDW2WARPTOL06;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914989124238080;4753329915320823131;587146478;6;462;59;86;1706095060435767516
56;46;12052;0;331;2WARPTOL;5;0;264;1707914989125025280;15689097600183592784;K2CDW2WARPTOL06;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914989125025280;15689097600183592784;104997053;2;323;447;232;1706095060436015534
56;46;12052;0;331;2WARPTOL;5;0;265;1707914989125828096;3340052986360948129;K2CDW2WARPTOL06;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914989125828096;3340052986360948129;468243658;2;486;339;153;1706095060436262786
56;46;12052;0;331;2WARPTOL;5;0;266;1707914989128177408;16176663641934938879;K2CDW2WARPTOL06;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914989128177408;16176663641934938879;410867151;8;440;218;238;1706095060437019779
56;46;12052;0;331;2WARPTOL;5;0;267;1707914989130549760;10322016497738134681;K2CDW2WARPTOL06;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914989130549760;10322016497738134681;876746933;5;349;466;111;1706095060437788840
56;46;12052;0;331;2WARPTOL;5;0;268;1707914989137623552;3892489022684321283;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914989137623552;3892489022684321283;213949604;8;463;179;32;1706095060440179388
56;46;12052;0;331;2WARPTOL;5;0;269;1707914989461609984;12725538677034893081;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914989461609984;12725538677034893081;671031343;4;468;323;239;1706095060449465040
56;46;12052;0;331;2WARPTOL;5;0;270;1707914989463964928;16958193934907669780;K2CDW2WARPTOL06;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914989463964928;16958193934907669780;83351337;99;280;129;191;1706095060450445266
56;46;12052;0;331;2WARPTOL;5;0;271;1707914989467092480;6391989216639630849;K2CDW2WARPTOL06;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989467092480;6391989216639630849;397856163;10;112;96;192;1706095060451781506
56;46;12052;0;331;2WARPTOL;6;0;318;1707914989041715712;7408936299525904737;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914989041715712;7408936299525904737;812571727;9;370;220;242;1706095060420353532
56;46;12052;0;331;2WARPTOL;6;0;319;1707914989043354624;2010373989709013007;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914989043354624;2010373989709013007;922513693;10;144;371;242;1706095060420454984
56;46;12052;0;331;2WARPTOL;6;0;320;1707914989056509184;7024793473317446564;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914989056509184;7024793473317446564;407371549;9;192;211;46;1706095060421317153
56;46;12052;0;331;2WARPTOL;6;0;321;1707914989075174912;9941236820838899597;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914989075174912;9941236820838899597;857233523;2;151;370;138;1706095060423642220
56;46;12052;0;331;2WARPTOL;6;0;322;1707914989094305792;13126303456811474658;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914989094305792;13126303456811474658;468896029;11;22;116;160;1706095060427611424
56;46;12052;0;331;2WARPTOL;6;0;323;1707914989112391424;5689972147182363281;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914989112391424;5689972147182363281;24832667;15;410;237;90;1706095060432260734
56;46;12052;0;331;2WARPTOL;6;0;324;1707914989116321792;2820908318406364992;K2CDW2WARPTOL01;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914989116321792;2820908318406364992;880078379;5;450;61;28;1706095060433394388
56;46;12052;0;331;2WARPTOL;6;0;325;1707914989129764608;9917597871850923418;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914989129764608;9917597871850923418;468243658;2;270;201;235;1706095060437528535
56;46;12052;0;331;2WARPTOL;6;0;326;1707914989134484736;4801780892943193953;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914989134484736;4801780892943193953;293632506;11;99;368;156;1706095060439099510
56;46;12052;0;331;2WARPTOL;6;0;327;1707914989145521408;5075257793042779495;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914989145521408;5075257793042779495;24832667;10;117;211;182;1706095060443004232
56;46;12052;0;331;2WARPTOL;6;0;328;1707914989147929088;5701424547462737486;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914989147929088;5701424547462737486;584956955;11;325;352;196;1706095060443886350
56;46;12052;0;331;2WARPTOL;6;0;329;1707914989453105408;13604346881878841768;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914989453105408;13604346881878841768;79594686;8;449;285;88;1706095060446920709
56;46;12052;0;331;2WARPTOL;6;0;330;1707914989470237440;5195478884852598895;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914989470237440;5195478884852598895;583228200;14;463;288;239;1706095060453138606
56;46;12052;0;331;2WARPTOL;6;0;331;1707914989475023872;6189766238193717111;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914989475023872;6189766238193717111;812571727;8;209;57;170;1706095060455222898
56;46;12052;0;331;2WARPTOL;6;0;332;1707914989489934336;907718979949980572;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914989489934336;907718979949980572;671031343;11;74;112;142;1706095060462234657
56;46;12052;0;331;2WARPTOL;7;0;279;1707914989018775552;10903566687416282044;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914989018775552;10903566687416282044;45567501;99;238;288;207;1706095060419098626
56;46;12052;0;331;2WARPTOL;7;0;280;1707914989020436224;11054594862965082314;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914989020436224;11054594862965082314;410867151;7;403;340;107;1706095060419176411
56;46;12052;0;331;2WARPTOL;7;0;281;1707914989026995456;15287775304488836079;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914989026995456;15287775304488836079;993224417;17;293;374;197;1706095060419508902
56;46;12052;0;331;2WARPTOL;7;0;282;1707914989030279424;17752096946205173596;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914989030279424;17752096946205173596;190979236;1;159;57;152;1706095060419684957
56;46;12052;0;331;2WARPTOL;7;0;283;1707914989033553408;8425590570353376866;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914989033553408;8425590570353376866;521966104;9;363;126;74;1706095060419875151
56;46;12052;0;331;2WARPTOL;7;0;284;1707914989038435584;7378384342441314402;K2CDW2WARPTOL02;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914989038435584;7378384342441314402;457170075;4;385;70;54;1706095060420157752
56;46;12052;0;331;2WARPTOL;7;0;285;1707914989048302848;14164631601196091422;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914989048302848;14164631601196091422;132552347;7;218;335;154;1706095060420767247
56;46;12052;0;331;2WARPTOL;7;0;286;1707914989049936640;3106107510781241192;K2CDW2WARPTOL02;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914989049936640;3106107510781241192;762062763;99;124;55;112;1706095060420875270
56;46;12052;0;331;2WARPTOL;7;0;287;1707914989083153152;2115383580604289168;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989083153152;2115383580604289168;315494969;2;146;358;126;1706095060425180238
56;46;12052;0;331;2WARPTOL;7;0;288;1707914989087977216;11436047542772586880;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914989087977216;11436047542772586880;773471534;14;461;163;127;1706095060426178338
56;46;12052;0;331;2WARPTOL;7;0;289;1707914989091932928;15701021324562109115;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989091932928;15701021324562109115;304152982;10;429;422;90;1706095060427068109
56;46;12052;0;331;2WARPTOL;7;0;290;1707914989102179072;16149151473198690349;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914989102179072;16149151473198690349;773384389;17;391;198;139;1706095060429528313
56;46;12052;0;331;2WARPTOL;7;0;291;1707914989105321984;10675556362461064015;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914989105321984;10675556362461064015;519103305;10;380;290;234;1706095060430342196
56;46;12052;0;331;2WARPTOL;7;0;292;1707914989106111232;11413571017619212960;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914989106111232;11413571017619212960;213949604;5;437;392;195;1706095060430546645
56;46;12052;0;331;2WARPTOL;7;0;293;1707914989107687424;14612149195398341289;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914989107687424;14612149195398341289;687165927;15;430;256;242;1706095060430967087
56;46;12052;0;331;2WARPTOL;7;0;294;1707914989111603968;5673358279259355099;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914989111603968;5673358279259355099;376270613;6;215;177;203;1706095060432043481
56;46;12052;0;331;2WARPTOL;7;0;295;1707914989113967104;18202294545276231929;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989113967104;18202294545276231929;32654720;17;153;183;73;1706095060432711088
56;46;12052;0;331;2WARPTOL;7;0;296;1707914989120301568;14802711032419714927;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989120301568;14802711032419714927;304152982;7;95;99;65;1706095060434561073
56;46;12052;0;331;2WARPTOL;7;0;297;1707914989121090048;5179341947176292363;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914989121090048;5179341947176292363;910422888;6;64;235;228;1706095060434800691
56;46;12052;0;331;2WARPTOL;7;0;298;1707914989121887488;9744495170236898886;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914989121887488;9744495170236898886;587146478;5;110;18;143;1706095060435038849
56;46;12052;0;331;2WARPTOL;7;0;299;1707914989131334912;3795343172816398421;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914989131334912;3795343172816398421;177707962;2;42;263;137;1706095060438046917
56;46;12052;0;331;2WARPTOL;7;0;300;1707914989136059648;16343927559672090843;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914989136059648;16343927559672090843;83351337;15;87;148;11;1706095060439634388
56;46;12052;0;331;2WARPTOL;7;0;301;1707914989142353152;12245887132420202354;K2CDW2WARPTOL02;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914989142353152;12245887132420202354;315863755;5;321;245;196;1706095060441851858
56;46;12052;0;331;2WARPTOL;7;0;302;1707914989143932416;7407419134693882524;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914989143932416;7407419134693882524;468896029;4;412;356;44;1706095060442421070
56;46;12052;0;331;2WARPTOL;7;0;303;1707914989151069440;9956379963340586896;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914989151069440;9956379963340586896;587677045;7;251;110;142;1706095060445081706
56;46;12052;0;331;2WARPTOL;7;0;304;1707914989464743424;1766458031756030160;K2CDW2WARPTOL02;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914989464743424;1766458031756030160;354837546;14;369;453;105;1706095060450777750
56;46;12052;0;331;2WARPTOL;7;0;305;1707914989474231040;934384444721903644;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914989474231040;934384444721903644;519103305;14;107;473;179;1706095060454874726
56;46;12052;0;331;2WARPTOL;8;0;271;1707914989017109760;15726968572444313433;K2CDW2WARPTOL03;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707914989017109760;15726968572444313433;120173096;11;328;466;228;1706095060419020767
56;46;12052;0;331;2WARPTOL;8;0;272;1707914989053217792;10820311380188415353;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914989053217792;10820311380188415353;839729658;15;394;189;162;1706095060421092938
56;46;12052;0;331;2WARPTOL;8;0;273;1707914989064655104;12085153035578635779;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914989064655104;12085153035578635779;843359534;2;128;190;192;1706095060421912780
56;46;12052;0;331;2WARPTOL;8;0;274;1707914989073573632;18158885138660570965;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914989073573632;18158885138660570965;270958719;6;36;293;41;1706095060423361563
