HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;basisofAccrualsCalculation;linkedISIN;linkedMIC;linkedCurrency 
12224B;MTXCREFD;0;189;K2CDWMTXCREFD;1707914647699444480;10591265754333959478;331;1;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;457170075;13;Zzr1pBH39b2T;9bCF;6RE
12224B;MTXCREFD;0;189;K2CDWMTXCREFD;1707914647699444480;10591265754333959478;331;1;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;457170075;3;DrpIGQE9qwiV;4OAF;hom
12224B;MTXCREFD;0;189;K2CDWMTXCREFD;1707914647699444480;10591265754333959478;331;1;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;457170075;4;Ruh7Mjdloho6;qiWw;g6Z
12224B;MTXCREFD;0;189;K2CDWMTXCREFD;1707914647699444480;10591265754333959478;331;1;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;457170075;11;wFUdzewkg9ff;pqbQ;zaB
12224B;MTXCREFD;0;190;K2CDWMTXCREFD;1707914647707058432;12604792098130607735;331;1;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;281877941;3;gy17G4Livee6;Yw20;yVd
12224B;MTXCREFD;0;190;K2CDWMTXCREFD;1707914647707058432;12604792098130607735;331;1;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;281877941;5;KwCtxBRxaWcZ;LN1O;rdF
12224B;MTXCREFD;0;190;K2CDWMTXCREFD;1707914647707058432;12604792098130607735;331;1;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;281877941;4;hLeEwqsv8Dvk;1zXO;9pZ
12224B;MTXCREFD;0;190;K2CDWMTXCREFD;1707914647707058432;12604792098130607735;331;1;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;281877941;7;lO0KEY7G5sW0;EwWg;fS3
12224B;MTXCREFD;0;190;K2CDWMTXCREFD;1707914647707058432;12604792098130607735;331;1;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;281877941;12;iALkvW6jUxIb;pKak;WIM
12224B;MTXCREFD;0;191;K2CDWMTXCREFD;1707914647714668800;4428559142925482611;331;1;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;921949621;12;ZNwoaTYIv7Jk;rFjy;yjv
12224B;MTXCREFD;0;191;K2CDWMTXCREFD;1707914647714668800;4428559142925482611;331;1;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;921949621;7;PSBsxJDIFC0n;WrEe;8JO
12224B;MTXCREFD;0;191;K2CDWMTXCREFD;1707914647714668800;4428559142925482611;331;1;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;921949621;13;BXv50tsjIgZA;n8ks;0OO
12224B;MTXCREFD;0;191;K2CDWMTXCREFD;1707914647714668800;4428559142925482611;331;1;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;921949621;8;IP3WbmSJN81Z;WJWU;qiG
12224B;MTXCREFD;0;191;K2CDWMTXCREFD;1707914647714668800;4428559142925482611;331;1;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;921949621;7;bF3DqlVVtewD;bKwa;jW5
12224B;MTXCREFD;0;192;K2CDWMTXCREFD;1707914647722337280;13493960167269919179;331;1;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;198522762;10;K401fgLisRos;PIvD;QhU
12224B;MTXCREFD;0;192;K2CDWMTXCREFD;1707914647722337280;13493960167269919179;331;1;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;198522762;9;WcJsTs10qL79;T1L8;4k6
12224B;MTXCREFD;0;192;K2CDWMTXCREFD;1707914647722337280;13493960167269919179;331;1;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;198522762;4;T1uOkFQI0lsZ;XGLV;a4A
12224B;MTXCREFD;0;192;K2CDWMTXCREFD;1707914647722337280;13493960167269919179;331;1;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;198522762;10;FSDFPM0Tsv3G;JEJM;V7B
12224B;MTXCREFD;0;192;K2CDWMTXCREFD;1707914647722337280;13493960167269919179;331;1;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;198522762;1;dvIhdxa3o858;DqTG;Vh8
12224B;MTXCREFD;0;193;K2CDWMTXCREFD;1707914647729927168;9849613075108820694;331;1;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;814610997;5;41SXIOZtaO47;Ul64;geM
12224B;MTXCREFD;0;193;K2CDWMTXCREFD;1707914647729927168;9849613075108820694;331;1;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;814610997;8;hdb59k4cRQzn;jObG;cy1
12224B;MTXCREFD;0;193;K2CDWMTXCREFD;1707914647729927168;9849613075108820694;331;1;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;814610997;11;hBitVFMon3o7;NZgG;ZWs
12224B;MTXCREFD;0;193;K2CDWMTXCREFD;1707914647729927168;9849613075108820694;331;1;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;814610997;11;5L2SpHxO6xR7;rDWN;Pnp
12224B;MTXCREFD;0;193;K2CDWMTXCREFD;1707914647729927168;9849613075108820694;331;1;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;814610997;6;9bLymY9j4Sb2;cnDb;0Nh
12224B;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;12;OCQ8wdEO0f6l;wanH;V6a
12224B;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;8;fchpZilecwwt;EW1r;EiQ
12224B;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;4;lShl3Jhtseln;JpRN;sul
12224B;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;12;5nP6OzMTr65O;GHau;bm3
12224B;MTXCREFD;0;194;K2CDWMTXCREFD;1707914647737631488;13439776847404485598;331;1;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;873184920;6;EXYbfzjAekyw;P9bu;O21
12224B;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;2;Ze4NoV5sV27Y;Kffq;YSd
12224B;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;3;cbRhmu4lXHE3;tBjH;11M
12224B;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;7;qKPsAtSskn8s;uSWL;fVY
12224B;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;8;msrldx6cLD3E;Fx0t;PlM
12224B;MTXCREFD;0;195;K2CDWMTXCREFD;1707914647745223424;8775504881814933687;331;1;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;149423575;5;ruDrHommMkCy;9PSz;NkO
12224B;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;8;sNx6K4u9ZeSl;SqRA;Mzg
12224B;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;13;mx0jOa7SX9Jg;YaSY;rZM
12224B;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;3;cchRJ1RyN4Cf;UpFC;7wd
12224B;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;3;WGJxsmpWYHAw;euXO;NmC
12224B;MTXCREFD;0;196;K2CDWMTXCREFD;1707914647752854272;14026868199418205918;331;1;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;678028550;3;h46VoZCQQgie;gP3n;awS
12224B;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;6;4uR9RpKQ2yA5;mn7g;Dzc
12224B;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;11;iPkfw7bz0E00;nDWo;2b4
12224B;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;2;G5UAjedp17kb;F9qr;6sh
12224B;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;3;lFSlHlNN2NJP;M7Uk;gS2
12224B;MTXCREFD;0;197;K2CDWMTXCREFD;1707914647760510720;10643893885846408699;331;1;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;857233523;1;LIM9pRAUvFmF;ivCD;BlD
12224B;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;12;FdXLCqXp403S;Cwvc;xCE
12224B;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;5;SrWRRMARJ61e;56P3;f3B
12224B;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;8;trbwQ0DB065L;0rdQ;hyK
12224B;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;6;muGO1jZ3uPFb;Ikj3;wCd
12224B;MTXCREFD;0;198;K2CDWMTXCREFD;1707914647768140544;6309086790728896221;331;1;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;682402479;11;O1bAq3A7y9Yq;CqTM;Xe9
12224B;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;12;9bCqN95cMD9s;Uo2v;gPP
12224B;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;13;XDwEjk44I0vk;L0Vz;zPy
12224B;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;9;ZiJzBrSSiWhY;zqZ1;xVt
12224B;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;5;ufeuMpGKJXhJ;Qo5v;NUP
12224B;MTXCREFD;0;199;K2CDWMTXCREFD;1707914647775754752;7461299343594658451;331;1;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;657517808;1;sNYaAlK6AWaS;X0pH;FuY
12224B;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;11;U9SEMAtg1I1K;w7YT;nIz
12224B;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;10;7OmiNPr5FwUt;j3Ky;dkn
12224B;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;8;LVaJdREeXPE7;YyrU;Afs
12224B;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;6;78S8IIne9866;xLUM;Xyb
12224B;MTXCREFD;0;200;K2CDWMTXCREFD;1707914647783463680;1708642846578838474;331;1;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;726810605;4;i1J1KZLLS7Eo;hROu;Ucg
12224B;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;5;kDwIi69ePlVb;9jlF;R6F
12224B;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;9;aHPmxd6D292O;ZhMR;RZG
12224B;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;4;S4bFldMciCNl;KXl8;c4Q
12224B;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;11;Vmfu57hheaPY;ORwH;w23
12224B;MTXCREFD;0;201;K2CDWMTXCREFD;1707914647791059968;7110866889524353517;331;1;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;225699642;1;6gkpKz6HeleW;2UZn;G5r
12224B;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;8;bXbTI7f70vbv;3oGq;6n6
12224B;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;12;ofBhwuoZDgCO;GKoD;jsf
12224B;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;10;0Ghxv5FwkXwh;BZPU;DIK
12224B;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;1;tGtqYwheKS1b;Wz4V;c4r
12224B;MTXCREFD;0;202;K2CDWMTXCREFD;1707914647798688256;16685867854528901384;331;1;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;407371549;11;qBDMeNcweruh;BvSB;hAu
12224B;MTXCREFD;0;203;K2CDWMTXCREFD;1707914647806334720;11592973356893764482;331;1;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;274114089;5;khWSsxplU0j7;ZPRT;0Wa
