msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;symbolIndex;iSIN;operatingMIC;marketPlace;tradingCurrency;indexLabel;longMnemonic;fullInstrumentName;instrumentShortName2;ratioMultiplierDecimals;priceDecimals;numberOfConstituents;indexCalculationFormula;indexCalculationFrequency;indexBroadcastMode;indexBroadcastFrequency;indexRoutingIndicator;indexMessageBroadcastIndicator;indexLevelBroadcastStartTime;indexLevelBroadcastEndTime;eSGProductClassification;mDGSetOfChannelsID;mDGSetOfChannelsName
367;357;12241;0;331;GISXPIDX;0;0;174;1707915002142466048;8035976492671593318;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707915002142466048;8035976492671593318;17;267525860;N8nI4fK8Vyph;qUgv;6kP;M2q;S9GL3ZorOo1Tw7y6UY;F82izv;dsQrjxcnQBjBvKQqIQAsVpMIguYa856rxDBtL0WecLnC86KNJ3OQAK2AQ57IAB2t0KCCCgeGBY26pXbj7RXGZOT4QyQl1g4FfmO0v7;eeTTvq6eV0V6DWQYm4g4mGQQeQ2Cc5UNcStFDMGRJMoTlWJ68hmb3AhAK7iwBezuGy;7;7;7483;3;60425;0;27733;1;3;2420901779;2531547830;12;34;7FlRt0FA95UBSC5PTobMFb7tY1t5MfMcxPLxLH8lAgMvVpU2Ca6GhdYWHN901OWIZi1Xz23OqZZMnVKNP9TBQz8smq2Gm6NW939u
367;357;12241;0;331;GISXPIDX;0;0;175;1707915002143275264;12332242416460062146;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707915002143275264;12332242416460062146;9;841345320;uh6OrCKGC64j;GgJN;l77;Cbb;ixpdpBnT2AIfTLzfk9;dBzK3D;sAKQ8rmILKU5OvXUWDooR20L4ilYHcYlISq8kpIToRefhGgm4q6GRIDiZjRPQqvhXITABjsE3Ciku7NV8DgFznzPsJJC4Ud7n8IF2g;aC9Whxz6ncLHBsw6yi15YKWeTvESztBNo430uFfOxqXkdzsJ6mVhDrQNlzYVbdj2Ya;7;7;56383;1;9274;2;25399;0;0;2602146362;3174274754;12;34;417opTJwNwKajVXMfZBH6GArZDQraKdo3tNjsoygC0S5YOZoaVDzqwEJY7DQahM1mQNZe3P88iqDZ9WwAschXACwqie7fKV9CFVf
367;357;12241;0;331;GISXPIDX;0;0;176;1707915002144092672;10110532169645152577;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707915002144092672;10110532169645152577;99;231362315;IawhOvRkZ7C1;DVsO;fkO;mHH;f2QEiLvc66YSdXWGmZ;w0pnG4;uzffwnWG4ORRigtc1GhS6QfdURy40bjoYJ4evWiSUvwZ1w49VgKc4vckPKyiKJfZW1BH1SnUti4jRxb0mVVhRHhvhQRxeaXCWaz9Jr;0JjvQCoP4dlzFEngeKK122lROVztcNGxgcIHim7Pr27lplrae0oGhrRLchbdumfEFA;7;7;17837;1;64900;2;21689;1;2;3688785591;1917814431;2;150;PkJkF3nDBCLCGfN9x4MPWqA8I2KpkAfBnropJwMAB9NWwW22YFOZhsDSuvygo9DLf2eInCkCAfi7j66hI06Rx2hnu5CIItPg3SlU
367;357;12241;0;331;GISXPIDX;0;0;177;1707915002144901376;13526843495776097179;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707915002144901376;13526843495776097179;14;579919728;j9yikAQVNAH6;gZ1q;82N;hkh;QHlie85pl3y1qMIeUO;otiZid;5mfgnY0pTjtusWK2jmRzEsmLVKGBHG9ruHzxvQrOppQP55bwzDfqM8LUxSiGbvTPgsloyJfcjDGbIbthRnyyyBr7Mwuf9IxWk8Btwn;DKfM1uIVclz33Y9YTiSod3x3B55KkUPghGnlgEyOerMI6vfINFi5qO32QAFONWi3X2;7;7;54752;6;27025;3;20616;0;2;113315692;2029502973;0;24;jQLrZRMV6n1ZQZjuBvYAaDNZzk3OAs29FLeL37iAetYKN4W28dJF1prVsmpjCZvvS57sg9C4EpTZvzUqDE7HS9DSXqsyL4PoyPkt
367;357;12241;0;331;GISXPIDX;0;0;178;1707915002145709056;13570863515887569747;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707915002145709056;13570863515887569747;99;778983872;ulh1iC7n6WAT;dbHk;DON;MAN;DQvsLnkL3UPJNbghZw;oa8Fi8;qHuifqzsrbe1XexLYuwf4jhTFwEHYb71KsSdSiEuY1SD9hZTPAyhYtGwvJPLZS7SRA6ohNixFIjZhkuQ46dZP7zJyZ0cRAq5QHx3Zq;t7WgpoWHk3v9IBAV2OlcUZxumDQiMFUBZdyPI37hlzAIWC1hoMxTGw7BPR9auXeZcr;7;7;1336;3;34872;0;63459;1;0;2291203127;2520754477;2;1;kX87fp7P0Ea1ZyDY7FLfFTzrhUV6K04ftr0Q5NXnbm4OHouCWv2hEVJDklIPNb1ZMuA3Oj0HYQcvpqFBQ5IbgkvfNBj33oD9h5v0
367;357;12241;0;331;GISXPIDX;0;0;179;1707915002146510848;2480082057878656839;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707915002146510848;2480082057878656839;14;830866530;gmEbpFT9CowK;YiCL;kWo;ghX;TgvxYqO9l1iHcfz9OL;zDcx62;QjolvVZ0cxQTUC0GB6GvsebgXqyEsnEPGp68ZCDeh7gzhzE8BD2tEOudbFaivzvprnlYtYG1VL2h3qY31RzNTsUZ0yzBjCDzcL7szA;xW25CgnSBhb5ajzCVqGDbZoKK3ZgAzkp0MR7xsTbTwNAsnjwr96B9AvQHTKBAebUqS;7;7;4840;8;8883;3;48564;1;2;1899099612;1330211265;3;43;lpfQrGRRrZawaxTeiw4joZgaHGYZSISkuH3nkktuVcNh1dkdPLlR8xEZpvz95QrlZAJZHDxKhsVotiYnOzdW5uMBjGzzsdVzNZJQ
367;357;12241;0;331;GISXPIDX;0;0;180;1707915002147324160;13465912803723204873;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707915002147324160;13465912803723204873;4;526725252;1N1GZ8TcuvmM;onQD;KwJ;a0J;AZAUppYlZRKt8Rcb0y;FEJR2g;jwgeKafXhD7cQx8KIpapCrptRg9qXmnxsYCZ0cwLBlkAzbehoLp9SkkvuODr2iS7sGSJA5TbXS2TOQso1sPxFrmgqHe7Ge8qOBrUJF;zfyDgn5UTFeJL1h2D4tMoj0IXs950hBqoqz9NeOqrN6lkzqJ2paIksONzmfoAJdPt8;7;7;4791;11;21695;2;22952;0;3;800455216;2313489849;2;34;paaFsuV5lK50U5KMtQ9hssuGXtmkagyVJU6HSnaeweoeUViAtuaUmj7AhRGJfqz8ZAw5Br7ODrIoWfPpFzgy43V81ziAi3TmEIrF
367;357;12241;0;331;GISXPIDX;0;0;181;1707915002148134912;1697873498955580681;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707915002148134912;1697873498955580681;4;135619081;xRPGwQI3YsLq;yAfP;wjz;0zC;Eq7NHgmAzSLFWY1wX0;HEkllc;vvD25IgcelzXaBn2kuMasVY66C6GVq1FygehATultLhculQD8i9whfi4uZOIVjkK53DM7p8Y9YvaCE888NTY0rH2Era2ZmROrCCXBR;4zatdjtcwhU6vJXfGT5WV0j6RXJyodeXMD2TCZmeteNpkhW0WR2MeaF2OmMIx5UQ6U;7;7;64549;12;40046;1;40225;1;1;805302882;2513978877;7;8;b7gZSYFqPd6SbUZlYm7AthO9agsgNHgIZg6zlrjAYtf6AQJTEYd4GORJ4Q3to1tnJU90BqRU6AJsjurIPHAkdSJY0jDqTLIzIix5
367;357;12241;0;331;GISXPIDX;0;0;182;1707915002148944384;14042382465297618185;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707915002148944384;14042382465297618185;10;646191940;0dHxGre1MMbk;oIUh;XDC;vTc;c76JnjEXiOxEbwOAn9;esFi7r;VGKp7Fsef9mTkMRCCETiKVtLHGuJzSxj0QgzTtLNT59SB5Akgl2crkWmIDuYdVz9ZigrEJ7fp2MgTVRIAXScFiyeH4PzGfQoyFxwx1;4wxWAhJSPiOx1fXftn9mkOxV2hdLbyFE6Vgg2Hn02x1h2RpqVfth24Ao6HX4dTgSbG;7;7;54327;10;320;1;3305;0;1;480980306;3112220823;8;43;P0qFRZpcu0zX6dWFZJQsdh6YuXFEsM5wVsqwkRsX8mFrIxT3CHkNs5WonDeNfxbP9x9xNdVPuJ6q0oGNW3hd5AWZBZTJihzmYB0p
367;357;12241;0;331;GISXPIDX;0;0;183;1707915002149750784;1590999437376060708;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707915002149750784;1590999437376060708;5;731342202;8YQXAWIZ3mD7;vPQD;zaY;RCC;9HqFfMUMXK5aFWtvw3;qNKiNu;lXdDMwbdlUy1xVu5km3Rm53JK28LXsgd0qEkK1jIRPssAyQyYbfgpy2bMIxCqyQTlG09XZ9xpvBksO4B0EUEu5ots8xm7S44TwK7gE;wgAODkIICmwNLC5dkdGMQ8RmiR1AtJ1R4yat5RPKN83muSAuOP5LKQvPy9rcXOnHeJ;7;7;34638;11;30553;1;50643;0;1;3267266467;1595206346;2;25;UHBfSD0G5BUuLywK9pCi49UwfPDoSopkRmoquHXKoZeKVOZaW72LKkt7zyTXJrXNVOY8MVLV0QvSly6kzcSXUYyMmI3tKYUWtnvu
367;357;12241;0;331;GISXPIDX;0;0;184;1707915002150558720;3049313835831400578;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707915002150558720;3049313835831400578;2;944323497;OgS9y7NyTD06;lcnP;toC;wrW;0PzhFpKqOAa23OlrGr;llays6;KJLiUDUvsM32OevQJGadwNgjVfikunyACn8nN0KTExdJOpDSFZ11ePtqHBHnlIaVNxjpJJds14hGR1BG5q6aHW99i4mCkWMVKHHLU0;Bc1E6UcKDWorGRevjlvReM1pFUNVhAHHxq5mJrMpX3Ph0ekdu6zT9MAEyeqlMM7eD2;7;7;10944;11;21588;1;41516;1;2;1994584336;2266646251;2;32;Jz1wmcMshikxlJctUKqg5kfzbu4ixPYxFYPvqxBVDmVltBKqXr2gqUs5Sr8jSTxHiGFpD2x6lWFfsCvsIUz29vqCIFwnXgcnsDtr
367;357;12241;0;331;GISXPIDX;0;0;185;1707915002151377408;7080917141305909573;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707915002151377408;7080917141305909573;6;727509241;gSRRa0hu8FJ7;MFSS;v9p;Wuk;cUJpntqM5onlAwzwAs;Gc3NgS;YgbPeZHVoOJpFe1vm49ACoyGFYl7l6kteEMlM1uovCsAQ6RZNY28ng3sTNga7jWgyiY8S8FNXb0KASiV6PvaDHbbbPQE1UXd02tjIP;nheClCqjn3gSJCQhxyOYFyiY3GjRp3vC3nLahR9D91S5K2KlVwTABtbej9LD7XaFMU;7;7;11578;0;19884;1;62523;0;1;581481903;3474869738;0;26;dDPRzB4Tp5itBDQGR4XQWPHdpg2kUlnWBF79eJ3gVpYu5il6IgW9d1PpGY5mwLoQOmQPTsx6hRXIC8ji4JEHwdnPOteuJpCrnUWN
367;357;12241;0;331;GISXPIDX;0;0;186;1707915002152183552;17460048785698149937;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707915002152183552;17460048785698149937;8;487911392;5GbYe8mhK2e9;FVRK;eLZ;PTM;iZEReQVm9CdSNgx5sz;jcqCZX;WbkSZpyIDQjNpn6p5fADU8utAGMMS7bH2003vbscU7hMTrxLzMsd8opeyDcciR4N4n4La57b9KBA4UZh8TKq5DtKr0Y7vjbOYJ5Mez;xV0nMaf9MkLVk4uOP0crMsaZAiiZNKX3NQjGN2gfhdlArY1fO3wUTdkTvD1DHoQsqZ;7;7;3516;3;56252;1;31452;1;0;3328020522;3232503923;7;3;lvkG7BLwmCJBXI5Q4PnfPIdY3NfQ1IsfOzdDjaQbKbGo2azvHQrjNFZyEaxBmIU29aVQIMcuKxkpXm2IVL8aItiefQ7TbNcVNAJ8
367;357;12241;0;331;GISXPIDX;0;0;187;1707915002152990976;3713551045903496650;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707915002152990976;3713551045903496650;2;164996825;KruW8yDSXr5a;YzbK;fBF;ov1;bR7gxWTRRV3v2MKvLX;mjZlPT;TI5V8BHMjhYxas3txQj3XzfFTT66QGFr6yHILTkJR7OI75n0rVWxjUaVWUfBv4Sm71CJ0em7y8QEL1ClqJHD9JeGe7FIP1UWiF8cGb;hoyngoEn2u6oDUnA0FlHoeZshya1IDnzAbnCG4swvQqGj6kvgB1AtemMxediAIwh9m;7;7;47088;2;44096;1;39492;0;3;4233707195;2417405052;8;28;uCZZRtdZh3EetpS6IM8eBLZcEVh7nk7H74P3BFaWaIPsURapwXsyQmXnfgq3Nzpx3rvsTfOcU3oVdpY23irU8wo5aNiLdvUPTiUk
367;357;12241;0;331;GISXPIDX;0;0;188;1707915002153798656;14284729180145630704;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707915002153798656;14284729180145630704;6;366139516;vK4BHbMs8VXD;AUOs;xjI;hcx;4UUWLQUjIERlI1rGYm;G1vm8E;aKgMZRr0okVhaoBpfs3iulrByzEWhbhS0648JsB03zABo7TKK4ORagPWrAVlB1fJJlneyvRfGkmvKx9KgGDJfFsD8HpgMEVxAzkYbS;y4ybrlrPS2yrosyo95hLbJO6vX9zkamZJV8qF753fKhCx4Dxb1MxZ03YefPCPMFyYv;7;7;37271;12;13137;1;51296;0;3;2995016001;2656556704;11;27;UHkFI9jGbnXBt1govdmR2wOlyIU3LnfIRV6XUrHBDNBNq1e5vuwoFNwrlt3nmPVGcK9274Jfm2sRClktx9kcaj4IHVylMj0PSase
367;357;12241;0;331;GISXPIDX;0;0;189;1707915002154601984;13672741352082258766;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707915002154601984;13672741352082258766;10;388645711;xUBzGdUcvEVa;gCE6;GHn;zwM;4pNh290Kvjh8p9aheK;KaCwx2;PZeB4LItM9OYMzozVdKRu3d3xO3wcfPoqs8qKZ8aasPnWYxx6xOTkrBafjMdixADRCYurXdkmtdCOPPnETNLTIZMgh9p2ilgqs1tTy;WQkwA2lPDaUdtgbGpcyfLcFwnaTwOKzQFoHorRkfUzkdANnTEjtnjmp9WM84vwlaxi;7;7;55143;6;47696;0;53774;0;1;241418506;3348267467;5;101;qfJRY68ZmTqAsvGGWsOSEKwAbVXB2zLfTFAzzzshmTM7D5oyqG5f3oZCVsvaLEYaT9WruRc9aSiwTnmaCe8LpnPwsKUValdFrKxy
367;357;12241;0;331;GISXPIDX;0;0;190;1707915002155414272;14362222964625068300;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707915002155414272;14362222964625068300;5;149423575;vJiIZPdUsR8L;AkZS;v9s;pGE;W6mRZC4BqdHimtVbd2;bP9Fcp;Ztftki0W1H74CyXauoV9XGH5VpJO8Q11UtsmnrWF2MIseIh7kD8awyl9kQmdYGGUjNgiBbq6aE4b4RgkBWlzu3xSOByH2dk6uBzDiU;9K1hUzCQFElqqv628DVAtbm5fSY4sz6JgWb5W95nLsFBxJdviuZQNV1R5OgL8KNGSg;7;7;50877;1;17217;2;44427;1;1;3998689433;4017452459;7;36;xdEEFyyts3Q3NzAyevZOK0xD95prlMbfsZw83jjkI5brGXbvFFgPR6sgyI7p4jmaaAUVemMLpvC8zZBq50GL6egAG27OHJ0knw1u
367;357;12241;0;331;GISXPIDX;0;0;191;1707915002156224000;6428750183727214245;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707915002156224000;6428750183727214245;9;657517808;Mp3dDO7C1D8V;m3D0;th3;GZE;4JxlpKXhiYQWJQyAO8;qoUg09;KUcEFu165xbuWI2SkZHOfhbwj6NYsJVQucLtumiVLnfTfJoZzaNUAlZTjHOf6ea8zw70m7KqmRdfswnqS344DJlx8wjBnWZLooFcO3;cqj3yXFoPdXfSePF0C0zLMbr0qbFoOxtfh5hMMvaDSzwFWbMTTINf2hopfHyhBs49j;7;7;44815;3;65518;0;60105;0;2;1768354378;11505365;6;17;Y08j29mbLOh03lESNWA84iS5unOCtSeZqUL5mFdvlTcaTVaeU7Ro5tbDEJLvmoWoTbqflADApmDfungdVp6SJsXNxO3VjsDc9AX1
367;357;12241;0;331;GISXPIDX;0;0;192;1707915002157032960;18433769372959026345;K2CDWGISXPIDX;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707915002157032960;18433769372959026345;4;880078379;6NmuExq3GXWl;H7eD;NNK;Dnh;8B21OiEeJN3IfsPwvg;J1MeQb;LqTlsjTwYtARv57j0NRgpdts7R8SH7IBg2sDWDLebOhQNpGzc8XoYwIJgD77neC8bmA4K5QkNGXFVuoLmP7DYETzHfGD5XedPHqAbg;hHkRzmDhqfj5NQhkD3s8prQyZ9AvFrIA7hXnPzd0zd63UmoZmED5nmvf3AknhyLNgf;7;7;30588;6;44940;1;61333;0;3;3352190521;3854742027;4;10;RQA12mMfLPdGaYB6AQZUsyMiBNXvSlzepirQOGHAzfrjRaMLAgmNOEAbJ1dPQBYoi7T1YSBz9ioYz24xhF0GuccM0L3G7pEnfZHx
367;357;12241;0;331;GISXPIDX;0;0;193;1707915002157842944;14230038253535795631;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707915002157842944;14230038253535795631;11;293632506;3RyuLancWXS2;ei3K;pln;G6N;W4IH7OqIxjPx29HsMZ;7T9Tla;MkesX3fV2DnEXdFdUhf6TQLEDIMEIEsohqfF2O9HiTR7IGZKuUFI4UV7oPnCV7nIptaIQT8RhyIX6MnA2lsWEoK7pdrBeWNvDWiB3Y;3ZNgdfCkVZXXmXOFMgPpG0Y2B1P6CVU8FQQ7RGKJpHOcEGxdRh8zF4z4dKKxVcIiwJ;7;7;26203;12;61289;2;64727;0;1;2015327350;3284403725;5;10;EQMwbdvDmXQh2622i4YJgwqOxP1lb2jHEwKVhyGdCdHKiWIlWP58JjWHbLsKIXnmYHPjuvTqiATB2hIysAVEjY6G8VSdJryoB0gg
367;357;12241;0;331;GISXPIDX;0;0;194;1707915002158650368;13501940573688500679;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707915002158650368;13501940573688500679;10;579919728;ygUB50noVd5v;qDOq;OYt;vg1;AtofqMYPoydDUOWXAL;6If9oZ;oCcUuE2Xg6eumrlShphRVjO8qyMjxn1u23Dh8YQEBmT0AP2tcLMXduvL7NlNryZtDpGdqiWiWARVpBqPylgU9ziUv4yOCodoYjPsI3;IXnBMkMqbaDnHSCReiwKcEXWOZ1BqYULfSoEY98tWDGxSF84dwBjKeEIA7b83R93ZR;7;7;12253;6;5548;1;38445;0;1;1243955782;1951354936;1;13;I4uLNfwqDRemYaJDdGPhEpD3XPAYPKITra4xJZY80bLWSCgH5IvkWJs3IskoTTyUyzqRO8ZjGX7sSB4SenP8UdL5IPSAnjYFJKBZ
367;357;12241;0;331;GISXPIDX;0;0;195;1707915002159461632;14221434164370541995;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707915002159461632;14221434164370541995;15;433085588;agQQxSrRNcaX;iAgB;h5o;ezT;xgQrAL0bv6gvCjCQI8;Nwrdjg;kaRiFs1BolNT9QLL2JMCuCbgGlvTuTZLrcUHYttkg83pkJf050eyVSP1IyxJklF6BgCUvHmCS5VcMpjfZJyNHnrQnWIyz6vrIdEunR;Vxu0Txd27n8VrTaEhwp3kpLb8yM5CdcoaCBzzyK1M8D7TrB7JtQPL80Mby7sjsBZx7;7;7;20837;7;55187;0;59184;1;3;1721430184;2342324946;9;31;M2LkMDEbsqSoUjNuRRdDhQH6dVgq1EeAlsxc07PrFw6LpEEqQz0I60XuBNC12eu8EsCPiuSHwBCUNzsyEhrTfI1UFeKbM26UtUbR
367;357;12241;0;331;GISXPIDX;0;0;196;1707915002160270592;8211855455068628889;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707915002160270592;8211855455068628889;9;213949604;67386JchX6T8;IxHO;DKh;Gxv;DLm3uOreKjuKpLJ7JV;42X2zG;pN10LNmAIe5DFZevLzlVI2sKoklV7nrOYQuWU8SMQc443ORvBNURzXiUukW4OpQ00fl2zxosyOCWiBlY2KcrJGPKRTXkyercwhCaHd;iIqrlI6ynX6liz4WKZS4axpmc8QVQJx8Rf5oXPjPepX2rlBCNSCjJJYLDD1aQ6aQTk;7;7;22863;0;46647;1;30094;1;1;1346203713;1375386483;7;23;p5w1yKacjiIMuuMG3v7nVs0TpCqqWBvzkYF7C45AEv5Z7T51y9wl4XVOdJbYMI9HbTqFa4eiw7NhA9zBg7UqPwNHNde6WlGKHBG8
367;357;12241;0;331;GISXPIDX;0;0;197;1707915002161088768;16399880361081290476;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707915002161088768;16399880361081290476;4;451161021;cfd9iHcAoC4O;TlRh;xub;YEm;PVJKaLmTsbJHoz2Hxl;d1fHAX;wUEilZq2kyrHWV4IqssXuTJIj91sTiNzO0K4hYPGIiR7k1A0UvZmKnFbD9Hz2ZRWWqSymfbyk8IIarr2g43UDKhkNTbD2p1NBAMFF2;SaRCjwyMnDDu6NHIt22dl7SVZx2oAYjdvDHhl3YUko6AdpwPCUWDCHYCWok4GdT5Uj;7;7;1525;4;22003;2;12879;1;3;1699830514;1156872188;3;39;fGGF6kwKZjWeDGUEVXQdOVat0BYeZr3AsP307QFXXFrY8UErAXoxwGPQJbHtuUZTmQYiyF6XIqHwE9JLEFPfzBdFFZldUBsLCHX6
367;357;12241;0;331;GISXPIDX;0;0;406;1707915002002523904;15512839594779593124;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707915002002523904;15512839594779593124;187;345150432;y8wnysxyQdTl;uHK1;MnK;lG3;C9y8dCQwpaYTIQNTB7;aZbdMC;DxfLrLSHgB7VvJpljVk23iAev6tBMUHyJvTpF04UG23Vtsm86wzLhPlrbRTc7W3VxWNDXyP8RHJ7SfsaqYYM6syIuakTqsn055T4mB;w4hGihvqn2pCVaBbwk22c5L8C7nr87gtKRbJOJsL6BVYDE807ciTgNhtr9Ra0AjFuJ;7;7;65534;200;65534;169;;235;14;1;0;196;7;LB7Jm9L9YJlYPmwFr42BgrHUoC18f9nV8auCj0EpUI2Hoc1Xk8rv2JeekRrqXqKzyUmGiYdrW2QbBat6o2yhBKt9Fjl2hvjU0r8t
