HDR_MESSAGETYPE;HDR_TOPICID;HDR_PARTITIONID;HDR_OFFSETID;HDR_THREADID;produceTime;consumeTime;versionID;HDR_BATCHID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;symbolIndex;eMM;patternID;tickSizeIndexID;marketModel;lotSize;instUnitExp;orderEntryModel 
12224A;MTXCREFD;0;225;K2CDWMTXCREFD;1707914647973899264;14145210566532083667;331;1;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;762062763;6;20955;5;2;5131935836978861816;9;4
12224A;MTXCREFD;0;225;K2CDWMTXCREFD;1707914647973899264;14145210566532083667;331;1;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;762062763;15;59164;4;4;2300501452197514597;5;3
12224A;MTXCREFD;0;226;K2CDWMTXCREFD;1707914647981500928;14807602633593352367;331;1;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;958128478;14;26639;5;7;7734216166582195729;2;5
12224A;MTXCREFD;0;226;K2CDWMTXCREFD;1707914647981500928;14807602633593352367;331;1;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;958128478;17;28973;5;2;328990032232107104;9;15
12224A;MTXCREFD;0;226;K2CDWMTXCREFD;1707914647981500928;14807602633593352367;331;1;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;958128478;6;16995;5;4;13065847288565226876;2;18
12224A;MTXCREFD;0;226;K2CDWMTXCREFD;1707914647981500928;14807602633593352367;331;1;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;958128478;11;14393;3;4;5764930838650570132;3;14
12224A;MTXCREFD;0;226;K2CDWMTXCREFD;1707914647981500928;14807602633593352367;331;1;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;958128478;8;4407;3;3;4417758832088598528;5;20
12224A;MTXCREFD;0;227;K2CDWMTXCREFD;1707914647989115392;333479784297725828;331;1;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;993224417;6;29706;1;8;8783820545823532482;3;21
12224A;MTXCREFD;0;227;K2CDWMTXCREFD;1707914647989115392;333479784297725828;331;1;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;993224417;17;16310;2;7;12676172710645377669;1;10
12224A;MTXCREFD;0;227;K2CDWMTXCREFD;1707914647989115392;333479784297725828;331;1;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;993224417;6;997;3;7;1690533041334292689;7;3
12224A;MTXCREFD;0;227;K2CDWMTXCREFD;1707914647989115392;333479784297725828;331;1;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;993224417;2;64955;2;3;11582763769909012327;4;7
12224A;MTXCREFD;0;227;K2CDWMTXCREFD;1707914647989115392;333479784297725828;331;1;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;993224417;99;49479;3;1;14390417759608091938;9;13
12224A;MTXCREFD;0;228;K2CDWMTXCREFD;1707914647996769024;13911581389317282321;331;1;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;944323497;7;20198;4;1;98049103320004123;8;10
12224A;MTXCREFD;0;228;K2CDWMTXCREFD;1707914647996769024;13911581389317282321;331;1;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;944323497;8;49925;4;8;5381757201475839519;5;7
12224A;MTXCREFD;0;228;K2CDWMTXCREFD;1707914647996769024;13911581389317282321;331;1;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;944323497;10;49623;2;3;13688650297408112982;7;16
12224A;MTXCREFD;0;228;K2CDWMTXCREFD;1707914647996769024;13911581389317282321;331;1;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;944323497;8;35269;3;3;4021965213700483140;2;13
12224A;MTXCREFD;0;228;K2CDWMTXCREFD;1707914647996769024;13911581389317282321;331;1;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;944323497;9;17032;5;7;5240257957899401925;1;21
12224A;MTXCREFD;0;229;K2CDWMTXCREFD;1707914648004343552;12716123878255291939;331;1;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;687820829;17;42493;5;8;18436270081703613765;2;13
12224A;MTXCREFD;0;229;K2CDWMTXCREFD;1707914648004343552;12716123878255291939;331;1;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;687820829;4;53076;5;3;11944238935697410973;4;17
12224A;MTXCREFD;0;229;K2CDWMTXCREFD;1707914648004343552;12716123878255291939;331;1;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;687820829;7;47341;3;1;6835263755178151658;1;19
12224A;MTXCREFD;0;229;K2CDWMTXCREFD;1707914648004343552;12716123878255291939;331;1;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;687820829;99;58888;2;6;15733257018611933913;3;10
12224A;MTXCREFD;0;229;K2CDWMTXCREFD;1707914648004343552;12716123878255291939;331;1;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;687820829;99;13329;1;3;6002913954874012678;3;12
12224A;MTXCREFD;0;230;K2CDWMTXCREFD;1707914648011975936;6621304443360658591;331;1;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;542212191;15;580;4;7;5461365542576848209;2;8
12224A;MTXCREFD;0;230;K2CDWMTXCREFD;1707914648011975936;6621304443360658591;331;1;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;542212191;6;46657;1;6;15073142098133765061;7;9
12224A;MTXCREFD;0;230;K2CDWMTXCREFD;1707914648011975936;6621304443360658591;331;1;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;542212191;11;35653;1;5;6717359434420853098;4;16
12224A;MTXCREFD;0;230;K2CDWMTXCREFD;1707914648011975936;6621304443360658591;331;1;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;542212191;14;53522;5;5;6186708122090618004;1;13
12224A;MTXCREFD;0;230;K2CDWMTXCREFD;1707914648011975936;6621304443360658591;331;1;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;542212191;4;29474;4;7;2434583260303048792;5;20
12224A;MTXCREFD;0;231;K2CDWMTXCREFD;1707914648019601152;5583747230973882539;331;1;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;773384389;14;63970;5;2;3095460973969601469;8;1
12224A;MTXCREFD;0;231;K2CDWMTXCREFD;1707914648019601152;5583747230973882539;331;1;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;773384389;10;17558;3;2;4584877690172332986;1;6
12224A;MTXCREFD;0;231;K2CDWMTXCREFD;1707914648019601152;5583747230973882539;331;1;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;773384389;9;47059;4;3;9340696040083117189;1;3
12224A;MTXCREFD;0;231;K2CDWMTXCREFD;1707914648019601152;5583747230973882539;331;1;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;773384389;99;40339;1;8;2040185076177270718;3;9
12224A;MTXCREFD;0;231;K2CDWMTXCREFD;1707914648019601152;5583747230973882539;331;1;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;773384389;11;21652;3;1;3522112211168718190;4;16
12224A;MTXCREFD;0;232;K2CDWMTXCREFD;1707914648027254016;7182654379000484126;331;1;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;487911392;14;29594;3;2;9089948869503025345;4;19
12224A;MTXCREFD;0;232;K2CDWMTXCREFD;1707914648027254016;7182654379000484126;331;1;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;487911392;7;54534;2;1;6886335904551652486;7;9
12224A;MTXCREFD;0;232;K2CDWMTXCREFD;1707914648027254016;7182654379000484126;331;1;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;487911392;15;50676;1;2;17167621374658744316;2;3
12224A;MTXCREFD;0;232;K2CDWMTXCREFD;1707914648027254016;7182654379000484126;331;1;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;487911392;9;41255;3;6;4146763049480092318;8;9
12224A;MTXCREFD;0;232;K2CDWMTXCREFD;1707914648027254016;7182654379000484126;331;1;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;487911392;4;7155;4;8;15467864256032020595;7;18
12224A;MTXCREFD;0;233;K2CDWMTXCREFD;1707914648034868480;16931044922340195189;331;1;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;330454191;10;34300;4;6;27853560655867423;3;8
12224A;MTXCREFD;0;233;K2CDWMTXCREFD;1707914648034868480;16931044922340195189;331;1;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;330454191;17;45839;1;4;12061786959160960708;7;3
12224A;MTXCREFD;0;233;K2CDWMTXCREFD;1707914648034868480;16931044922340195189;331;1;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;330454191;9;42613;3;1;4367925742167645357;8;9
12224A;MTXCREFD;0;233;K2CDWMTXCREFD;1707914648034868480;16931044922340195189;331;1;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;330454191;1;61015;3;6;8039935945483647491;1;4
12224A;MTXCREFD;0;233;K2CDWMTXCREFD;1707914648034868480;16931044922340195189;331;1;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;330454191;15;9826;4;7;13183447507867987240;5;20
12224A;MTXCREFD;0;234;K2CDWMTXCREFD;1707914648042496768;6295055511161784216;331;1;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;577265363;1;26458;2;4;12134914594058825158;3;2
12224A;MTXCREFD;0;234;K2CDWMTXCREFD;1707914648042496768;6295055511161784216;331;1;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;577265363;7;64070;5;5;14912073743774879566;3;2
12224A;MTXCREFD;0;234;K2CDWMTXCREFD;1707914648042496768;6295055511161784216;331;1;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;577265363;10;7693;1;2;8131332741857971818;2;4
12224A;MTXCREFD;0;234;K2CDWMTXCREFD;1707914648042496768;6295055511161784216;331;1;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;577265363;8;22767;4;4;3266586211124038051;2;10
12224A;MTXCREFD;0;234;K2CDWMTXCREFD;1707914648042496768;6295055511161784216;331;1;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;577265363;9;5478;4;7;14428658156811185096;2;2
12224A;MTXCREFD;0;235;K2CDWMTXCREFD;1707914648050099712;170346208442755875;331;1;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;40139414;17;58657;4;3;13773896705797694590;1;16
12224A;MTXCREFD;0;235;K2CDWMTXCREFD;1707914648050099712;170346208442755875;331;1;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;40139414;17;28061;2;5;17424042372332463632;2;20
12224A;MTXCREFD;0;235;K2CDWMTXCREFD;1707914648050099712;170346208442755875;331;1;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;40139414;4;54523;2;2;6712309227292398887;1;20
12224A;MTXCREFD;0;235;K2CDWMTXCREFD;1707914648050099712;170346208442755875;331;1;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;40139414;15;40726;3;8;17097191022298017087;9;14
12224A;MTXCREFD;0;235;K2CDWMTXCREFD;1707914648050099712;170346208442755875;331;1;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;40139414;2;64076;1;7;6143353992334268948;7;18
12224A;MTXCREFD;0;236;K2CDWMTXCREFD;1707914648057717504;13589852222185692065;331;1;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;854171136;251;;2;253;18446744073709551612;244;1
12224A;MTXCREFD;0;236;K2CDWMTXCREFD;1707914648057717504;13589852222185692065;331;1;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;854171136;127;65533;5;251;;253;0
12224A;MTXCREFD;0;236;K2CDWMTXCREFD;1707914648057717504;13589852222185692065;331;1;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;854171136;253;;2;254;;127;
12224A;MTXCREFD;0;236;K2CDWMTXCREFD;1707914648057717504;13589852222185692065;331;1;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;854171136;244;65534;2;253;18446744073709551613;;254
12224A;MTXCREFD;0;236;K2CDWMTXCREFD;1707914648057717504;13589852222185692065;331;1;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;854171136;1;65533;4;244;18446744073709551612;;254
12224A;MTXCREFD;0;237;K2CDWMTXCREFD;1707914648065308160;4993506928004470917;331;1;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;304152982;254;65533;4;244;9223372036854775807;1;244
12224A;MTXCREFD;0;237;K2CDWMTXCREFD;1707914648065308160;4993506928004470917;331;1;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;304152982;251;65524;4;127;18446744073709551613;1;253
12224A;MTXCREFD;0;237;K2CDWMTXCREFD;1707914648065308160;4993506928004470917;331;1;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;304152982;0;32767;2;0;18446744073709551612;127;253
12224A;MTXCREFD;0;237;K2CDWMTXCREFD;1707914648065308160;4993506928004470917;331;1;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;304152982;244;32767;1;254;18446744073709551612;253;251
12224A;MTXCREFD;0;237;K2CDWMTXCREFD;1707914648065308160;4993506928004470917;331;1;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;304152982;253;1;1;253;18446744073709551613;254;253
12224A;MTXCREFD;0;238;K2CDWMTXCREFD;1707914648072960256;15223770681455199365;331;1;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;225974287;0;65534;4;254;2;127;254
12224A;MTXCREFD;0;238;K2CDWMTXCREFD;1707914648072960256;15223770681455199365;331;1;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;225974287;0;32767;3;254;0;251;1
12224A;MTXCREFD;0;238;K2CDWMTXCREFD;1707914648072960256;15223770681455199365;331;1;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;225974287;244;;3;1;18446744073709551613;;253
12224A;MTXCREFD;0;238;K2CDWMTXCREFD;1707914648072960256;15223770681455199365;331;1;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;225974287;0;65534;2;254;1;0;244
12224A;MTXCREFD;0;238;K2CDWMTXCREFD;1707914648072960256;15223770681455199365;331;1;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;225974287;254;1;4;;1;0;
12224A;MTXCREFD;0;239;K2CDWMTXCREFD;1707914648080628224;18275339497628608322;331;1;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;189474699;0;65533;4;253;1;253;254
12224A;MTXCREFD;0;239;K2CDWMTXCREFD;1707914648080628224;18275339497628608322;331;1;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;189474699;251;32767;4;251;9223372036854775807;;0
12224A;MTXCREFD;0;239;K2CDWMTXCREFD;1707914648080628224;18275339497628608322;331;1;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;189474699;254;0;4;251;2;254;253
12224A;MTXCREFD;0;239;K2CDWMTXCREFD;1707914648080628224;18275339497628608322;331;1;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;189474699;254;65534;3;254;0;253;244
12224A;MTXCREFD;0;239;K2CDWMTXCREFD;1707914648080628224;18275339497628608322;331;1;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;189474699;244;65534;5;0;0;1;253
