msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;sequenceTime;SC_updateType_1;SC_updateType_2;SC_updateType_3;SC_price_1;SC_price_2;SC_price_3 
68;29;12018;0;331;2WARPTOL;5;0;340;1707914989608833792;14536211325509515091;K2CDW2WARPTOL06;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914989608833792;14536211325509515091;611076622;11;1706095059387959819;25;40;84;208;410;234
68;29;12018;0;331;2WARPTOL;5;0;341;1707914989637970176;8352629791741561647;K2CDW2WARPTOL06;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914989637970176;8352629791741561647;624214946;6;1706095059397215071;85;61;42;186;492;235
68;29;12018;0;331;2WARPTOL;5;0;342;1707914989641021952;985610909621877593;K2CDW2WARPTOL06;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914989641021952;985610909621877593;882027164;10;1706095059398247975;97;57;66;60;320;201
68;29;12018;0;331;2WARPTOL;5;0;343;1707914989648656896;1606567931260845326;K2CDW2WARPTOL06;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989648656896;1606567931260845326;869985226;9;1706095059400799958;79;10;56;441;357;441
68;29;12018;0;331;2WARPTOL;6;0;195;1707914989019067136;12409446317545332507;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914989019067136;12409446317545332507;840406118;8;1706095059336555311;76;52;31;394;25;309
68;29;12018;0;331;2WARPTOL;6;0;196;1707914989095730688;2514446495960227924;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914989095730688;2514446495960227924;941734235;15;1706095059341439757;83;38;72;121;59;128
68;29;12018;0;331;2WARPTOL;6;0;197;1707914989111057920;383471256239345452;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914989111057920;383471256239345452;662272845;17;1706095059343619081;107;51;25;29;239;125
68;29;12018;0;331;2WARPTOL;6;0;198;1707914989126420736;8452291667032382607;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914989126420736;8452291667032382607;451829176;8;1706095059345992421;61;59;2;444;492;481
68;29;12018;0;331;2WARPTOL;6;0;199;1707914989134099456;9151531534519501921;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914989134099456;9151531534519501921;608805387;10;1706095059347233351;56;64;85;27;284;132
68;29;12018;0;331;2WARPTOL;6;0;200;1707914989143334912;15346625147575419370;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914989143334912;15346625147575419370;282931915;7;1706095059348798812;102;61;88;25;425;118
68;29;12018;0;331;2WARPTOL;6;0;201;1707914989458310656;11434157372169634435;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707914989458310656;11434157372169634435;41437899;17;1706095059351880669;34;34;50;150;465;274
68;29;12018;0;331;2WARPTOL;6;0;202;1707914989493518592;13736732176203784112;K2CDW2WARPTOL01;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914989493518592;13736732176203784112;762062763;5;1706095059359060157;37;70;70;169;46;366
68;29;12018;0;331;2WARPTOL;6;0;203;1707914989501143296;816580001312644959;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914989501143296;816580001312644959;502919184;7;1706095059360755227;88;74;39;79;335;315
68;29;12018;0;331;2WARPTOL;6;0;377;1707914989539854336;16629567679783670177;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914989539854336;16629567679783670177;243374731;8;1706095059369455050;65;50;41;451;261;421
68;29;12018;0;331;2WARPTOL;6;0;378;1707914989542968320;17047508577905394644;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989542968320;17047508577905394644;836350944;2;1706095059370227136;18;98;34;437;322;338
68;29;12018;0;331;2WARPTOL;6;0;379;1707914989551168768;15258610184537377884;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914989551168768;15258610184537377884;611076622;7;1706095059372239605;9;87;24;367;457;454
68;29;12018;0;331;2WARPTOL;6;0;380;1707914989560733696;14420308864064854488;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914989560733696;14420308864064854488;614218173;15;1706095059374668251;97;58;87;62;16;267
68;29;12018;0;331;2WARPTOL;6;0;381;1707914989569940992;2502542347566034647;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914989569940992;2502542347566034647;857233523;6;1706095059377207099;99;92;19;298;223;79
68;29;12018;0;331;2WARPTOL;6;0;382;1707914989582668032;10137015675503288018;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989582668032;10137015675503288018;75493707;4;1706095059380676382;36;28;252;216;49;101
68;29;12018;0;331;2WARPTOL;6;0;383;1707914989587645440;1182475003938481393;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914989587645440;1182475003938481393;306138594;1;1706095059382000693;51;96;66;225;467;136
68;29;12018;0;331;2WARPTOL;6;0;384;1707914989611905792;14363737640908280590;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914989611905792;14363737640908280590;941734235;5;1706095059388892657;2;65;6;153;452;297
68;29;12018;0;331;2WARPTOL;6;0;385;1707914989624167680;12719572178251066556;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914989624167680;12719572178251066556;493822760;6;1706095059392717681;52;2;75;204;466;252
68;29;12018;0;331;2WARPTOL;6;0;403;1707914989647127040;12213736272489918279;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914989647127040;12213736272489918279;752014678;14;1706095059400276181;91;36;104;328;201;359
68;29;12018;0;331;2WARPTOL;7;0;169;1707914989002594048;9565382265452263273;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914989002594048;9565382265452263273;154123499;6;1706095059335731212;36;71;100;146;357;358
68;29;12018;0;331;2WARPTOL;7;0;170;1707914989041484544;17629762238380139482;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914989041484544;17629762238380139482;502919184;5;1706095059337779416;40;66;48;320;278;487
68;29;12018;0;331;2WARPTOL;7;0;171;1707914989140259584;4030654084842536351;K2CDW2WARPTOL02;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914989140259584;4030654084842536351;267525860;9;1706095059348265482;44;38;77;264;41;274
68;29;12018;0;331;2WARPTOL;7;0;172;1707914989147928320;9297476294010959945;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914989147928320;9297476294010959945;116590120;9;1706095059349609990;48;81;55;14;315;141
68;29;12018;0;331;2WARPTOL;7;0;173;1707914989149449984;13152039559813840557;K2CDW2WARPTOL02;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914989149449984;13152039559813840557;880078379;17;1706095059349888408;36;44;4;370;308;498
68;29;12018;0;331;2WARPTOL;7;0;174;1707914989155570432;6213511511287544052;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914989155570432;6213511511287544052;388645711;5;1706095059351014030;38;77;7;376;213;235
68;29;12018;0;331;2WARPTOL;7;0;175;1707914989475222528;8207710066666919858;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707914989475222528;8207710066666919858;785304035;11;1706095059355187088;44;57;83;61;256;85
68;29;12018;0;331;2WARPTOL;7;0;176;1707914989488947200;2020261337638700490;K2CDW2WARPTOL02;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914989488947200;2020261337638700490;213087042;4;1706095059358067396;45;5;45;69;397;326
68;29;12018;0;331;2WARPTOL;7;0;177;1707914989491992832;15255880630642581603;K2CDW2WARPTOL02;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914989491992832;15255880630642581603;767156925;7;1706095059358728066;54;79;103;204;134;227
68;29;12018;0;331;2WARPTOL;7;0;178;1707914989507645696;12984496135996096987;K2CDW2WARPTOL02;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914989507645696;12984496135996096987;704352555;8;1706095059362138320;45;55;8;121;499;297
68;29;12018;0;331;2WARPTOL;7;0;179;1707914989518829056;12470038545649361616;K2CDW2WARPTOL02;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914989518829056;12470038545649361616;345150432;8;1706095059364620433;101;10;63;88;218;477
68;29;12018;0;331;2WARPTOL;7;0;361;1707914989571469056;10640755460293828380;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914989571469056;10640755460293828380;966477508;2;1706095059377618514;11;29;92;174;10;337
68;29;12018;0;331;2WARPTOL;7;0;362;1707914989579587840;4615000593152178493;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914989579587840;4615000593152178493;786357755;5;1706095059379798358;28;34;13;412;94;121
68;29;12018;0;331;2WARPTOL;7;0;363;1707914989613433600;2236613356500813094;K2CDW2WARPTOL02;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914989613433600;2236613356500813094;784339346;11;1706095059389352782;53;101;7;488;471;367
68;29;12018;0;331;2WARPTOL;7;0;364;1707914989614969088;2870726328296615943;K2CDW2WARPTOL02;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914989614969088;2870726328296615943;548619297;2;1706095059389833001;74;41;14;378;67;147
68;29;12018;0;331;2WARPTOL;7;0;365;1707914989619551744;8064393748399483111;K2CDW2WARPTOL02;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914989619551744;8064393748399483111;783519657;5;1706095059391280069;253;18;67;482;314;58
68;29;12018;0;331;2WARPTOL;8;0;158;1707914989028700416;16911851666791880596;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914989028700416;16911851666791880596;407985055;4;1706095059337075448;67;70;86;470;76;308
68;29;12018;0;331;2WARPTOL;8;0;159;1707914989092663296;1566763254403371206;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914989092663296;1566763254403371206;773384389;17;1706095059341028258;42;87;4;114;329;392
68;29;12018;0;331;2WARPTOL;8;0;160;1707914989100327680;4584367945707535158;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914989100327680;4584367945707535158;315863755;14;1706095059342071614;85;77;71;214;441;422
68;29;12018;0;331;2WARPTOL;8;0;161;1707914989117206528;2792840349791014792;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914989117206528;2792840349791014792;592228969;2;1706095059344544410;99;42;106;338;195;29
68;29;12018;0;331;2WARPTOL;8;0;162;1707914989462943744;7846654164508900231;K2CDW2WARPTOL03;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914989462943744;7846654164508900231;880078379;4;1706095059352761164;65;37;19;451;168;18
68;29;12018;0;331;2WARPTOL;8;0;163;1707914989481325312;10647784781591080865;K2CDW2WARPTOL03;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914989481325312;10647784781591080865;710897910;1;1706095059356460125;59;3;97;375;121;400
68;29;12018;0;331;2WARPTOL;8;0;164;1707914989512276992;8571054242554893057;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914989512276992;8571054242554893057;231362315;10;1706095059363188347;41;9;38;367;277;318
68;29;12018;0;331;2WARPTOL;8;0;165;1707914989513814272;8857456274104909132;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914989513814272;8857456274104909132;843359534;15;1706095059363544281;2;37;71;55;198;490
68;29;12018;0;331;2WARPTOL;8;0;327;1707914989531620864;3222432714816983935;K2CDW2WARPTOL03;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914989531620864;3222432714816983935;315863755;99;1706095059367576255;39;39;253;263;476;440
68;29;12018;0;331;2WARPTOL;8;0;328;1707914989549623552;16225012622738695531;K2CDW2WARPTOL03;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914989549623552;16225012622738695531;225511348;4;1706095059371813853;48;16;32;93;409;323
68;29;12018;0;331;2WARPTOL;8;0;329;1707914989581132800;15284743506996093579;K2CDW2WARPTOL03;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914989581132800;15284743506996093579;897061568;14;1706095059380235609;3;48;27;430;198;491
68;29;12018;0;331;2WARPTOL;8;0;330;1707914989597386240;7188059223684625115;K2CDW2WARPTOL03;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914989597386240;7188059223684625115;162618251;6;1706095059384680179;34;55;26;245;416;450
68;29;12018;0;331;2WARPTOL;8;0;331;1707914989604205312;12270255040825675912;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914989604205312;12270255040825675912;493822760;7;1706095059386544228;39;53;75;23;482;338
68;29;12018;0;331;2WARPTOL;8;0;332;1707914989628795648;4706859129089130612;K2CDW2WARPTOL03;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989628795648;4706859129089130612;304152982;5;1706095059394189989;91;2;52;392;247;295
68;29;12018;0;331;2WARPTOL;8;0;363;1707914989644076800;13280235416992083466;K2CDW2WARPTOL03;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914989644076800;13280235416992083466;129588308;5;1706095059399257519;54;91;104;349;248;407
68;29;12018;0;331;2WARPTOL;9;0;163;1707914989051077888;2623548090853205709;K2CDW2WARPTOL04;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914989051077888;2623548090853205709;704352555;8;1706095059338317031;35;56;79;219;282;130
68;29;12018;0;331;2WARPTOL;9;0;164;1707914989054309120;11715901126502971801;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914989054309120;11715901126502971801;830866530;10;1706095059338497339;85;63;13;359;162;345
68;29;12018;0;331;2WARPTOL;9;0;165;1707914989067048192;17205164349958707549;K2CDW2WARPTOL04;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914989067048192;17205164349958707549;587146478;4;1706095059339248936;6;74;34;350;191;333
68;29;12018;0;331;2WARPTOL;9;0;166;1707914989124887808;8154758742156461533;K2CDW2WARPTOL04;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914989124887808;8154758742156461533;221113253;2;1706095059345740988;41;93;12;184;180;327
68;29;12018;0;331;2WARPTOL;9;0;167;1707914989131030528;2691254833744730525;K2CDW2WARPTOL04;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914989131030528;2691254833744730525;235516096;4;1706095059346734533;5;3;106;376;246;51
68;29;12018;0;331;2WARPTOL;9;0;168;1707914989510741248;4246181590319758627;K2CDW2WARPTOL04;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914989510741248;4246181590319758627;952282621;8;1706095059362831965;105;44;95;379;163;467
68;29;12018;0;331;2WARPTOL;9;0;169;1707914989515337984;12999185167298996051;K2CDW2WARPTOL04;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914989515337984;12999185167298996051;164996825;2;1706095059363897184;70;5;254;122;309;116
68;29;12018;0;331;2WARPTOL;9;0;170;1707914989526528000;3596973555440548230;K2CDW2WARPTOL04;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914989526528000;3596973555440548230;136283212;7;1706095059366451973;17;252;7;323;442;290
68;29;12018;0;331;2WARPTOL;9;0;357;1707914989538314496;12017895742247186506;K2CDW2WARPTOL04;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707914989538314496;12017895742247186506;366139516;8;1706095059369080245;29;253;90;349;453;253
