msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;symbolIndex;eMM;orderID;orderEventType;routingStrategy 
41;31;12073;0;331;2WARPTOL;0;0;889;1707914989138287360;9839326970513371053;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914989138287360;9839326970513371053;830866530;15;18387488525135489469;18;1
41;31;12073;0;331;2WARPTOL;0;0;890;1707914989139070208;5201590494997053742;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914989139070208;5201590494997053742;542212191;11;15276624579894062129;3;1
41;31;12073;0;331;2WARPTOL;0;0;891;1707914989139845632;9424202320055115282;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707914989139845632;9424202320055115282;955011091;1;9159008577888114889;19;1
41;31;12073;0;331;2WARPTOL;0;0;892;1707914989140615168;15195783231529766756;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914989140615168;15195783231529766756;648090412;14;6246569973350640723;18;1
41;31;12073;0;331;2WARPTOL;0;0;893;1707914989141387264;17404486895629493354;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914989141387264;17404486895629493354;922513693;5;2334666425250694472;23;1
41;31;12073;0;331;2WARPTOL;0;0;894;1707914989142167808;17399577918731642699;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914989142167808;17399577918731642699;618823017;15;5236913650777619781;23;1
41;31;12073;0;331;2WARPTOL;0;0;895;1707914989142943744;7776668490655715900;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914989142943744;7776668490655715900;418664403;7;6522539457983612895;10;1
41;31;12073;0;331;2WARPTOL;0;0;896;1707914989143713792;2750338124018929398;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914989143713792;2750338124018929398;235516096;1;6049794608131015667;21;1
41;31;12073;0;331;2WARPTOL;0;0;897;1707914989144486656;7670197925273320423;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914989144486656;7670197925273320423;703220993;99;10712192286309997938;8;1
41;31;12073;0;331;2WARPTOL;0;0;898;1707914989145257984;6748148936919307161;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914989145257984;6748148936919307161;526725252;10;291908386255028385;7;1
41;31;12073;0;331;2WARPTOL;0;0;899;1707914989146029568;14476372716964697730;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914989146029568;14476372716964697730;451829176;11;7319974206990333947;14;1
41;31;12073;0;331;2WARPTOL;0;0;900;1707914989146806784;13797397729153846476;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914989146806784;13797397729153846476;611076622;2;11341728589734117909;16;1
41;31;12073;0;331;2WARPTOL;0;0;901;1707914989147582720;15990452672828835990;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914989147582720;15990452672828835990;83351337;14;8958990919316626322;4;1
41;31;12073;0;331;2WARPTOL;0;0;902;1707914989148353280;2600547152419878674;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914989148353280;2600547152419878674;225974287;14;4141201793039029462;13;1
41;31;12073;0;331;2WARPTOL;0;0;903;1707914989149125888;11779479416003745005;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914989149125888;11779479416003745005;610827639;6;9690571788696046394;18;1
41;31;12073;0;331;2WARPTOL;0;0;904;1707914989149897472;14182272427868096209;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914989149897472;14182272427868096209;844959358;7;5996123015832624510;10;1
41;31;12073;0;331;2WARPTOL;0;0;905;1707914989150662656;8456384916974009945;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914989150662656;8456384916974009945;164996825;14;3827773114407140736;4;1
41;31;12073;0;331;2WARPTOL;0;0;906;1707914989151437312;1057199978834206681;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;1707914989151437312;1057199978834206681;577265363;7;16109372929120527494;14;1
41;31;12073;0;331;2WARPTOL;0;0;907;1707914989152221952;10677097954636681334;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989152221952;10677097954636681334;15674241;99;8531632181006467696;3;1
41;31;12073;0;331;2WARPTOL;0;0;908;1707914989152999680;4588577016775247563;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914989152999680;4588577016775247563;583228200;2;2307686671463377589;20;1
41;31;12073;0;331;2WARPTOL;0;0;909;1707914989153783552;16848228633295063577;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989153783552;16848228633295063577;576024396;14;5631641658708701182;16;1
41;31;12073;0;331;2WARPTOL;0;0;910;1707914989154565120;15878212942643045605;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914989154565120;15878212942643045605;650176422;6;8155876377132743796;22;1
41;31;12073;0;331;2WARPTOL;0;0;911;1707914989155340032;10769907689677025022;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914989155340032;10769907689677025022;685651177;99;15747872651992781044;21;1
41;31;12073;0;331;2WARPTOL;0;0;912;1707914989453439232;11784091262281762670;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914989453439232;11784091262281762670;773384389;7;4409765913917392314;10;1
41;31;12073;0;331;2WARPTOL;0;0;913;1707914989456258304;2643302373773483892;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914989456258304;2643302373773483892;75493707;8;9403409303865545448;20;1
41;31;12073;0;331;2WARPTOL;0;0;914;1707914989457043200;329152866509758682;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914989457043200;329152866509758682;116590120;7;6142694069992168114;5;1
41;31;12073;0;331;2WARPTOL;0;0;915;1707914989457826816;6640605583937000435;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914989457826816;6640605583937000435;521966104;10;17050438310499322092;21;1
41;31;12073;0;331;2WARPTOL;0;0;916;1707914989458604800;18404605372760438552;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914989458604800;18404605372760438552;841345320;11;1599868603888108818;18;1
41;31;12073;0;331;2WARPTOL;0;0;917;1707914989459403008;17976339834925938902;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914989459403008;17976339834925938902;869985226;1;13891092052328162224;12;1
41;31;12073;0;331;2WARPTOL;0;0;918;1707914989460198144;13903385620056944141;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914989460198144;13903385620056944141;968476971;17;12498672429352128306;5;1
41;31;12073;0;331;2WARPTOL;0;0;919;1707914989460989952;5257002837339083197;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914989460989952;5257002837339083197;493822760;10;10789964919231155970;16;1
41;31;12073;0;331;2WARPTOL;0;0;920;1707914989461763328;10150849974931420272;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914989461763328;10150849974931420272;315863755;14;2566330599295911877;9;1
41;31;12073;0;331;2WARPTOL;0;0;921;1707914989462542592;9108998229207933099;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914989462542592;9108998229207933099;149423575;4;5912692217039467147;16;1
41;31;12073;0;331;2WARPTOL;0;0;922;1707914989463335168;8559175535888850660;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914989463335168;8559175535888850660;56973008;14;14554301957840743873;9;1
41;31;12073;0;331;2WARPTOL;0;0;923;1707914989464116480;15740291486541952711;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914989464116480;15740291486541952711;588523366;2;10070578292596988756;7;1
41;31;12073;0;331;2WARPTOL;0;0;924;1707914989464887808;1237993512125084897;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914989464887808;1237993512125084897;135619081;8;7529495504610576993;5;1
41;31;12073;0;331;2WARPTOL;0;0;925;1707914989465659392;5000802730063468741;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;1707914989465659392;5000802730063468741;687820829;15;221457685346275325;19;1
41;31;12073;0;331;2WARPTOL;0;0;926;1707914989466434560;12276978138877573457;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914989466434560;12276978138877573457;376270613;11;5124917227289737521;19;1
41;31;12073;0;331;2WARPTOL;0;0;927;1707914989467215104;13529664521769986630;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914989467215104;13529664521769986630;315494969;6;18368559323787862281;14;1
41;31;12073;0;331;2WARPTOL;0;0;928;1707914989467995136;17390124499255950573;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914989467995136;17390124499255950573;618823017;17;7304533829290579873;19;1
41;31;12073;0;331;2WARPTOL;0;0;929;1707914989468766464;1822919869037348675;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914989468766464;1822919869037348675;179939061;4;8019728210455680365;15;1
41;31;12073;0;331;2WARPTOL;0;0;930;1707914989469534464;11393583192278366760;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914989469534464;11393583192278366760;270958719;14;4900036767841739106;23;1
41;31;12073;0;331;2WARPTOL;0;0;931;1707914989470308864;3175918994577960564;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914989470308864;3175918994577960564;225699642;10;11241741850454574078;19;1
41;31;12073;0;331;2WARPTOL;0;0;932;1707914989471078144;17579124326586433563;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914989471078144;17579124326586433563;177707962;17;18248721321546501877;19;1
41;31;12073;0;331;2WARPTOL;0;0;933;1707914989471856384;5343200383338529067;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914989471856384;5343200383338529067;586880250;15;5219670384357906862;14;1
41;31;12073;0;331;2WARPTOL;0;0;934;1707914989472643328;2645248710511692761;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914989472643328;2645248710511692761;645935213;1;13715967145471998248;18;1
41;31;12073;0;331;2WARPTOL;0;0;935;1707914989473437696;15386221292289553092;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914989473437696;15386221292289553092;407371549;99;356647240341817022;17;1
41;31;12073;0;331;2WARPTOL;0;0;936;1707914989474220544;5722423165464931362;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914989474220544;5722423165464931362;164996825;11;10260584540393428322;20;1
41;31;12073;0;331;2WARPTOL;0;0;937;1707914989474998016;15355320613799667638;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914989474998016;15355320613799667638;506920201;2;213514189577166031;4;1
41;31;12073;0;331;2WARPTOL;0;0;938;1707914989475781632;8358975616203301642;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914989475781632;8358975616203301642;255231752;99;15416282893812863984;7;1
41;31;12073;0;331;2WARPTOL;0;0;939;1707914989476546048;4243031450176806865;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914989476546048;4243031450176806865;896742034;5;12663357523526772967;14;1
41;31;12073;0;331;2WARPTOL;0;0;940;1707914989477324800;12088917573361120287;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914989477324800;12088917573361120287;468896029;15;2156255972593862596;16;1
41;31;12073;0;331;2WARPTOL;0;0;941;1707914989478096640;14008911585481585406;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914989478096640;14008911585481585406;767156925;4;6700090354266127376;9;1
41;31;12073;0;331;2WARPTOL;0;0;942;1707914989478879488;13472093498218849057;K2CDW2WARPTOL01;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914989478879488;13472093498218849057;768903345;9;18181173369617742630;12;1
41;31;12073;0;331;2WARPTOL;0;0;943;1707914989479651584;17814765972395420493;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914989479651584;17814765972395420493;586880250;1;16949237203285032617;16;1
41;31;12073;0;331;2WARPTOL;0;0;944;1707914989480432128;12037877163012636683;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914989480432128;12037877163012636683;958972949;4;18150750612994539905;23;1
41;31;12073;0;331;2WARPTOL;0;0;945;1707914989481205760;16677787853576576487;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914989481205760;16677787853576576487;773471534;1;17059689925121756877;19;1
41;31;12073;0;331;2WARPTOL;0;0;946;1707914989481980672;13597244411891992205;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914989481980672;13597244411891992205;968476971;15;1801069336771442380;3;1
41;31;12073;0;331;2WARPTOL;0;0;947;1707914989482752768;3048502481601651634;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914989482752768;3048502481601651634;451161021;1;5298763676274065052;21;1
41;31;12073;0;331;2WARPTOL;0;0;948;1707914989483523584;12347885535924565319;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914989483523584;12347885535924565319;468896029;10;14153256068761353048;13;1
41;31;12073;0;331;2WARPTOL;0;0;949;1707914989484290560;7989270643581783588;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914989484290560;7989270643581783588;471710007;4;11908928751921156976;23;1
41;31;12073;0;331;2WARPTOL;0;0;950;1707914989485085952;12687221284059318043;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914989485085952;12687221284059318043;783519657;15;10820341017025649895;18;1
41;31;12073;0;331;2WARPTOL;0;0;951;1707914989485859072;2296683462535926586;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914989485859072;2296683462535926586;678028550;6;16389572145733862952;9;1
41;31;12073;0;331;2WARPTOL;0;0;952;1707914989486637056;11332489320292750636;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914989486637056;11332489320292750636;190979236;5;7188286956755436432;16;1
41;31;12073;0;331;2WARPTOL;0;0;953;1707914989487413248;15187035800439412310;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914989487413248;15187035800439412310;193650200;17;5736147799913494469;12;1
41;31;12073;0;331;2WARPTOL;0;0;954;1707914989488190208;7911588956117096267;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914989488190208;7911588956117096267;653494834;17;16665594715566050956;15;1
