msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;orderID;orderPriority;orderType;timeInForce;symbolIndex;sequenceTime;orderQualifiers 
94;84;12011;0;331;2WARPTOL;4;0;68;1707914989112783616;16363820874552833398;K2CDW2WARPTOL05;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;1707914989112783616;16363820874552833398;19;4;5;15;1706095058252423822;7;1139388338748660715;-2953743388065251279;10568478837574581191;2005102613341096879;15437511744526415937;4;10;104997053;1706095058252438678;5
94;84;12011;0;331;2WARPTOL;4;0;69;1707914989128020224;176038689154591784;K2CDW2WARPTOL05;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914989128020224;176038689154591784;13;4;1;10;1706095058259381826;4;15162372780943485351;-6453124584039141561;3747683209747013413;3621696295343590627;1907034615936313692;1;3;526725252;1706095058259396895;6
94;84;12011;0;331;2WARPTOL;4;0;70;1707914989130434816;1654976394938565681;K2CDW2WARPTOL05;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914989130434816;1654976394938565681;23;2;5;11;1706095058260560184;8;1898067720510581954;-5778368230625853686;1739196057111979083;7352262176701889087;5156316823978238949;1;7;263580681;1706095058260575070;6
94;84;12011;0;331;2WARPTOL;4;0;71;1707914989133656320;5748201509676911388;K2CDW2WARPTOL05;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914989133656320;5748201509676911388;7;1;0;16;1706095058262154891;8;791547116549222658;-8733885002034785584;10179496453004048294;1068032144109706957;3821672692444415278;12;8;213087042;1706095058262169847;1
94;84;12011;0;331;2WARPTOL;4;0;72;1707914989135260416;7714377128576362222;K2CDW2WARPTOL05;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914989135260416;7714377128576362222;2;2;2;18;1706095058262961590;1;6627475699015698051;964170395113250703;7995087719528449070;10036782107172084853;10172179277573612729;2;8;77516395;1706095058262976414;5
94;84;12011;0;331;2WARPTOL;4;0;73;1707914989142221056;23841635534932958;K2CDW2WARPTOL05;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989142221056;23841635534932958;2;1;6;1;1706095058266283650;9;16492498762799509950;6088543181392834739;16205800329505041785;11228042266105261319;814382907461762556;11;0;189069970;1706095058266298401;3
94;84;12011;0;331;2WARPTOL;4;0;74;1707914989148937984;17235158100544168178;K2CDW2WARPTOL05;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914989148937984;17235158100544168178;16;2;2;17;1706095058269780685;5;18187934641608271436;-3311054632377026204;4850030140396270099;16652335731137158091;8670868563228844668;3;6;506920201;1706095058269795523;2
94;84;12011;0;331;2WARPTOL;4;0;75;1707914989458073856;12771281871018763151;K2CDW2WARPTOL05;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914989458073856;12771281871018763151;20;4;3;23;1706095058275479744;4;9914680745667953170;-6119643982019026574;9336772182415990227;5369691266518142268;13863162580815128594;6;6;83351337;1706095058275494966;1
94;84;12011;0;331;2WARPTOL;4;0;76;1707914989462123520;3901383571982181445;K2CDW2WARPTOL05;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914989462123520;3901383571982181445;3;2;5;11;1706095058277852733;99;12803686905541250715;7522608607942008980;9865536545601782702;12975711680016260615;5896579208274326670;7;3;921949621;1706095058277867798;1
94;84;12011;0;331;2WARPTOL;4;0;77;1707914989474259456;18307870779687897507;K2CDW2WARPTOL05;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914989474259456;18307870779687897507;21;6;4;1;1706095058285283001;17;12437473466719047642;-5772417697924025690;2492051146718801059;11164831080706595284;16213458936655570379;13;10;844959358;1706095058285297650;2
94;84;12011;0;331;2WARPTOL;5;0;44;1707914989019669504;4202999260955139844;K2CDW2WARPTOL06;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914989019669504;4202999260955139844;11;5;6;16;1706095058227958571;17;1775486400355361358;-5278772735532873079;4392638932154565502;13959948459629482667;15305654120032960627;6;8;942403957;1706095058227973909;5
94;84;12011;0;331;2WARPTOL;5;0;45;1707914989022966272;13799191801690561455;K2CDW2WARPTOL06;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914989022966272;13799191801690561455;2;1;3;15;1706095058228194003;1;1488783529953608399;-1202936076509378825;5208596150145884622;15023338585807270606;5067419212767321769;9;2;407985055;1706095058228210334;6
94;84;12011;0;331;2WARPTOL;5;0;46;1707914989028257792;6897701979982699910;K2CDW2WARPTOL06;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914989028257792;6897701979982699910;21;3;2;11;1706095058228958482;2;2368171611601421162;-170279662840440085;17820008630645460677;12813839787147481063;2853438376718934431;10;6;302074901;1706095058228973842;6
94;84;12011;0;331;2WARPTOL;5;0;47;1707914989046846208;16631538956838843139;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914989046846208;16631538956838843139;1;1;4;18;1706095058231697820;10;3560007839424216336;7540122276854926363;3671038317544451767;5318477159929394111;12847883967090647894;11;5;587677045;1706095058231712785;6
94;84;12011;0;331;2WARPTOL;5;0;48;1707914989048814080;7643597193557146070;K2CDW2WARPTOL06;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914989048814080;7643597193557146070;13;1;4;10;1706095058232042935;17;17172736619014236436;2059664760326666579;17574077078713886501;1943615764259881138;7566589977889675668;1;8;897061568;1706095058232057566;4
94;84;12011;0;331;2WARPTOL;5;0;49;1707914989050429696;11278586852071840666;K2CDW2WARPTOL06;MIVX;DSS_CDW_test;7;7;7;10929083452623909704;Qp;ZyDvZNtZftw347NF64GL6g1YOCjtNgTG4gn0PaO94v2iAMQffVIk7BpoCZpdvrCQIBcvGf;KGy;1159840746;1;561918784;7;1707914989050429696;11278586852071840666;13;3;0;2;1706095058232397187;7;9487253447122685005;-4589785773595214769;5947792031821884682;12608179133069262146;4105436109192634744;13;1;221113253;1706095058232411991;2
94;84;12011;0;331;2WARPTOL;5;0;50;1707914989073882624;12968546623155255168;K2CDW2WARPTOL06;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914989073882624;12968546623155255168;8;7;1;23;1706095058238560808;7;15776845033047016374;-304569453832280385;13469394888265858642;11284250141289760697;16744919018353097842;7;2;330454191;1706095058238575637;4
94;84;12011;0;331;2WARPTOL;5;0;51;1707914989090932736;5480893474315736968;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914989090932736;5480893474315736968;11;1;2;21;1706095058244156564;6;18269064112052496371;-8501893242055709844;10791809500757341056;5419040177089041520;4880177675520652633;1;10;841345320;1706095058244171464;6
94;84;12011;0;331;2WARPTOL;5;0;52;1707914989116018944;8763070430170387992;K2CDW2WARPTOL06;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914989116018944;8763070430170387992;10;1;2;10;1706095058253825711;5;12857248350305383128;684631931210238540;12303311118731655546;9270424211595801967;2472015781863413818;9;4;722112170;1706095058253840920;0
94;84;12011;0;331;2WARPTOL;5;0;53;1707914989117619456;5726704427812610999;K2CDW2WARPTOL06;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914989117619456;5726704427812610999;7;8;3;17;1706095058254537146;9;13204344717757530687;-6488334164142028673;6099737450475085283;13542933889668938139;2146258249857689436;5;4;648090412;1706095058254552141;3
94;84;12011;0;331;2WARPTOL;5;0;54;1707914989121631488;3431992446416016103;K2CDW2WARPTOL06;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989121631488;3431992446416016103;17;8;5;3;1706095058256362624;17;4754691514957858228;1956011674388614021;3505184500749558307;3287045061134661140;17658740245440035267;7;0;576024396;1706095058256377515;5
94;84;12011;0;331;2WARPTOL;5;0;55;1707914989124820224;15325620068621679090;K2CDW2WARPTOL06;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914989124820224;15325620068621679090;6;8;7;4;1706095058257863042;10;1734357696084304690;-2391120353682228979;13181025314807027282;7571156249040079460;14983908150953157912;8;7;854171136;1706095058257877894;2
94;84;12011;0;331;2WARPTOL;5;0;56;1707914989127224576;14643226659486311812;K2CDW2WARPTOL06;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989127224576;14643226659486311812;17;5;2;16;1706095058259006691;11;10231076429268135242;4252311085210042011;6883525733973404855;3063545037960577924;10339110256343418138;1;5;397856163;1706095058259021833;5
94;84;12011;0;331;2WARPTOL;5;0;57;1707914989139571968;8420668715056471738;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914989139571968;8420668715056471738;1;6;6;12;1706095058265022922;14;11764019434796476231;-2319907800569761288;9388182740038115099;4029209208643613762;3092222642750199457;13;2;273258314;1706095058265037972;5
94;84;12011;0;331;2WARPTOL;5;0;58;1707914989140386560;12630823980232171937;K2CDW2WARPTOL06;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914989140386560;12630823980232171937;1;3;5;24;1706095058265440084;2;17944399922040001117;3065946399785655460;1684276578478849622;7669699284381325354;18076400877567460941;1;6;236162361;1706095058265454987;1
94;84;12011;0;331;2WARPTOL;5;0;59;1707914989144828672;5741276112585876145;K2CDW2WARPTOL06;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914989144828672;5741276112585876145;6;3;1;20;1706095058267568888;5;9859431043732905808;1829739199595068393;155931070163429347;17057551612491188764;16985301665480915119;11;5;966477508;1706095058267583845;5
94;84;12011;0;331;2WARPTOL;5;0;60;1707914989147258112;15119157775314684223;K2CDW2WARPTOL06;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914989147258112;15119157775314684223;9;1;1;16;1706095058268899478;9;5595127251699785390;-1074404077640552902;14924594875199355786;15405784477074420810;8384528877615754295;5;2;189069970;1706095058268914407;3
94;84;12011;0;331;2WARPTOL;5;0;61;1707914989152141056;17259748320359813080;K2CDW2WARPTOL06;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914989152141056;17259748320359813080;8;6;4;6;1706095058271566518;7;7646652871842213422;-3531318713062370940;7425235802828667959;9047812759974666395;11713664611271692742;6;10;282931915;1706095058271581382;4
94;84;12011;0;331;2WARPTOL;5;0;62;1707914989459665920;8907025201899924048;K2CDW2WARPTOL06;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989459665920;8907025201899924048;5;1;5;4;1706095058276419582;8;7311575961225042097;7782942320015018929;2973958442098942441;994640955480305939;6444114316301010268;7;0;179555593;1706095058276434662;3
94;84;12011;0;331;2WARPTOL;5;0;63;1707914989465386496;3220773360787438536;K2CDW2WARPTOL06;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914989465386496;3220773360787438536;23;4;5;11;1706095058279796537;8;12950536440788267344;-179856933683174732;14767396709016293139;4428507461207675074;5795466684077816520;3;5;624214946;1706095058279811381;2
94;84;12011;0;331;2WARPTOL;5;0;64;1707914989468614656;15569816498332629602;K2CDW2WARPTOL06;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914989468614656;15569816498332629602;9;8;0;18;1706095058281759182;15;4836283329744254057;1913422552394249614;929551693848186058;14970714702534535404;3442612253152444955;6;10;179939061;1706095058281774165;5
94;84;12011;0;331;2WARPTOL;5;0;65;1707914989470205440;12576101329856775454;K2CDW2WARPTOL06;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914989470205440;12576101329856775454;2;1;7;19;1706095058282759541;2;8742107901661044655;-4055182781126946304;2488620827582962835;6143174787226072237;7635309327213285981;7;7;213949604;1706095058282774392;5
94;84;12011;0;331;2WARPTOL;5;0;66;1707914989473465856;5875019913870908772;K2CDW2WARPTOL06;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914989473465856;5875019913870908772;8;1;2;3;1706095058284774563;10;18356111366450632068;-6338763262951376552;13537335195643406507;1475620192787749462;7234914256196008923;12;2;630708295;1706095058284789550;1
94;84;12011;0;331;2WARPTOL;5;0;67;1707914989475863296;2720015789832129773;K2CDW2WARPTOL06;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914989475863296;2720015789832129773;4;7;5;7;1706095058286307954;2;12301613144371500058;7411962985546178595;10066770656076414152;7518821433066835015;8472695155576163627;9;2;704352555;1706095058286322794;1
94;84;12011;0;331;2WARPTOL;5;0;68;1707914989476659712;17002516449380042718;K2CDW2WARPTOL06;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914989476659712;17002516449380042718;11;4;6;12;1706095058286826853;10;2608798104861320653;-8694952568537203576;14791037901237160594;18117354915890091262;16801093157051167564;12;0;653494834;1706095058286841722;4
94;84;12011;0;331;2WARPTOL;6;0;75;1707914989002337792;16750703388389156917;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914989002337792;16750703388389156917;10;6;2;6;1706095058226757896;2;10779707587534489349;155919881352032876;3525680126439013607;9783422759007843633;4081172644485002748;1;10;542212191;1706095058226812418;0
94;84;12011;0;331;2WARPTOL;6;0;76;1707914989014292736;11113960360334345456;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914989014292736;11113960360334345456;18;5;4;20;1706095058227495932;5;3395864163105630825;4137006837033720771;10565757289629852718;16917976114409993356;14106469974786216404;13;8;509093810;1706095058227511532;1
94;84;12011;0;331;2WARPTOL;6;0;77;1707914989029098752;2559667679861679457;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914989029098752;2559667679861679457;14;4;7;8;1706095058229100908;10;12808222367443759379;-6344045050782418565;3893502329627553405;6037459010246443004;17775359184061938298;4;8;703220993;1706095058229116585;5
94;84;12011;0;331;2WARPTOL;6;0;78;1707914989041869312;4561084150385842023;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914989041869312;4561084150385842023;14;8;4;5;1706095058231035362;2;18439902103340693332;-6368416041800939099;18302458669165083215;11939142405736813650;10647667793490442284;8;2;645935213;1706095058231050035;4
94;84;12011;0;331;2WARPTOL;6;0;79;1707914989055262976;827397282285798390;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914989055262976;827397282285798390;3;5;4;7;1706095058233534112;15;12615448861242723530;7868126599392570202;5567148464538705906;2197450779397942641;16095246397705650741;7;6;784339346;1706095058233548739;0
94;84;12011;0;331;2WARPTOL;6;0;80;1707914989061857280;16482470479790645881;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914989061857280;16482470479790645881;9;1;1;23;1706095058235153843;9;12122150125831852348;-3089752337586338414;53112297367553149;17465750049070054341;5945919213685189898;2;6;648090412;1706095058235168503;4
94;84;12011;0;331;2WARPTOL;6;0;81;1707914989063457024;615609373545461697;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914989063457024;615609373545461697;8;7;0;5;1706095058235577090;4;683807720541268388;2419157212264750561;13366981133030274397;13250160574289031178;5495944362155310214;12;3;548619297;1706095058235591915;5
94;84;12011;0;331;2WARPTOL;6;0;82;1707914989068270336;13074067615507279065;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914989068270336;13074067615507279065;4;6;1;22;1706095058236909624;15;3704060984233801793;5777011697588797294;15920083751627983467;17739476605168289392;17877263571902453490;10;0;608805387;1706095058236924533;4
94;84;12011;0;331;2WARPTOL;6;0;83;1707914989071497472;9683950169913984420;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914989071497472;9683950169913984420;10;6;3;5;1706095058237843938;11;3459565999161801670;-6999471673236272424;8165528127553491939;3577262002457372427;2777074520439073831;6;5;255231752;1706095058237858665;1
94;84;12011;0;331;2WARPTOL;6;0;84;1707914989072292096;14089797201147445138;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989072292096;14089797201147445138;16;7;0;3;1706095058238079891;17;18253227011230489375;8722130941373209038;18346696712300064384;2000647126463999152;14987311680547108583;12;2;636453490;1706095058238094709;2
94;84;12011;0;331;2WARPTOL;6;0;85;1707914989082855168;3928718473851465672;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914989082855168;3928718473851465672;3;8;1;10;1706095058241367391;11;1816677192209779607;-5048656819625968293;11627506578398593772;285773762765189850;17883675098932797187;5;5;15674241;1706095058241382089;6
94;84;12011;0;331;2WARPTOL;6;0;86;1707914989083653888;16348431331310626405;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914989083653888;16348431331310626405;7;5;3;16;1706095058241634045;8;10485707959879249746;2763411984143962908;9734737388243258752;15829417478792318654;18012476991779724565;8;3;876746933;1706095058241648903;5
94;84;12011;0;331;2WARPTOL;6;0;87;1707914989086890240;9905235655077094296;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914989086890240;9905235655077094296;23;7;6;23;1706095058242728559;14;18088018560374884566;-9074108310098178964;6460337503164727444;11439745492852852251;7778670592245969295;1;2;471710007;1706095058242743214;6
94;84;12011;0;331;2WARPTOL;6;0;88;1707914989098887424;12352203706687761964;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914989098887424;12352203706687761964;11;4;7;1;1706095058246846397;9;18407017901624661085;2281161755810760521;401999345334432042;2097840972887570690;8413720917371935626;12;3;727509241;1706095058246861284;0
